Year,ATS Total Power (kWh),CAV Total Power (kWh),ECAV Power (kWh),ICECAV Power (kWh),STI Power (kWh),ECAV Sensing Power (kWh),ECAV Computing Power (kWh),ECAV Communication Power (kWh),ICECAV Sensing Power (kWh),ICECAV Computing Power (kWh),ICECAV Communication Power (kWh),STI Sensing Power (kWh),STI Computing Power (kWh),STI Communication Power (kWh),Electricity Consumption (kWh),Gasoline Consumption (kWh),Clean Electricity (kWh),Fossil Electricity (kWh),ATS Emissions (kg CO2),CAV Emissions (kg CO2),ECAV Emissions (kg CO2),ICECAV Emissions (kg CO2),STI Emissions (kg CO2),ECAV Sensing Emissions (kg CO2),ECAV Computing Emissions (kg CO2),ECAV Communication Emissions (kg CO2),ICECAV Sensing Emissions (kg CO2),ICECAV Computing Emissions (kg CO2),ICECAV Communication Emissions (kg CO2),STI Sensing Emissions (kg CO2),STI Computing Emissions (kg CO2),STI Communication Emissions (kg CO2),Total Vehicles,Total EV,Total ICEV,Total CAV,Total ECAV,Total ICECAV,Total Infra,Total STI,Incremented Car Number,EV Fraction,Clean Energy Fraction,Cumulative New Cars,shock_active
2034,5212690722.092619,4475055037.568945,232508579.28189176,4242546458.287053,737635684.5236741,14600457.300731812,215671955.47965348,2236166.50150648,266412184.0230752,3935331305.614789,40802968.64918885,12188144.214617616,706589249.4109008,18858290.898155678,970144263.8055658,4242546458.287053,970144263.8055658,0.0,7029305984.087805,7007176913.552094,6975257.378456753,7000201656.173637,22129070.535710223,438013.71902195434,6470158.664389604,67084.9950451944,439580103.63807404,6493296654.264401,67324898.27116159,365644.3264385284,21197677.482327025,565748.7269446703,38184047.22361476,2191713.5438622115,35992333.67975255,1172638.0389095698,94535.0,1078103.0389095698,380400,18562.990839874947,3195379.3614737615,0.08061764012499675,1.0,31944604.366042677,1
2035,5400745962.072011,4651150444.229501,259141316.208051,4392009128.02145,749595517.8425099,17686944.18883272,238745487.54427102,2708884.4749472355,299763933.67467904,4046334162.038932,45911032.307839386,13405236.63437716,715448825.6133994,20741455.594733387,1008736834.0505608,4392009128.02145,1008736834.0505608,0.0,7277077166.256909,7254589300.721634,7774239.48624153,7246815061.235393,22487865.535275295,530608.3256649815,7162364.62632813,81266.53424841707,494610490.5632204,6676451367.364237,75753203.30793498,402157.0990313148,21463464.76840198,622243.6678420015,38260415.31806199,2339338.9744002423,35921076.343661755,1327827.6302897597,114540.0,1213287.6302897597,380400,20416.667252087183,3195634.1992369145,0.08626087493374653,1.0,35139897.210489914,1
2036,5567871878.064648,4808254264.54614,287318946.8325064,4520935317.713634,759617613.5185088,21333056.51597276,262718577.1513925,3267313.165141187,335673542.2466424,4133850924.755052,51410850.71193893,14622947.0245184,722369090.0386384,22625576.455352083,1046936560.3510152,4520935317.713634,1046936560.3510152,0.0,7490951371.038026,7468162842.63247,8619568.404975193,7459543274.227495,22788528.405555263,639991.6954791828,7881557.314541775,98019.39495423561,553861344.70696,6820854025.845836,84827903.67469923,438688.410735552,21671072.70115915,678767.2936605625,38336936.148698114,2506141.784480122,35830794.364218,1497128.7651078587,138184.0,1358944.7651078587,380400,22271.284855864982,3195933.2303356677,0.09229913617910879,1.0,38335342.791126035,1
2037,5403530723.980742,4635408827.8254595,297124177.8970561,4338284649.928403,768121896.1552826,25258596.08457446,267997043.63754535,3868538.1749362815,368798596.0887255,3913001859.585372,56484194.25430539,15840619.815577352,727771637.1994845,24509639.14022074,1065246074.0523387,4338284649.928403,1065246074.0523387,0.0,7190127054.6034355,7167083397.718777,8913725.336911682,7158169672.381865,23043656.88465848,757757.8825372338,8039911.30912636,116056.14524808845,608517683.5463971,6456453068.315864,93198920.5196039,475218.59446732054,21833149.115984533,735289.1742066222,38413610.02099551,2689083.360030582,35724526.660964936,1684803.954255474,166391.0,1518412.954255474,380400,24125.845194860893,3270465.6647253186,0.09876007571164641,1.0,41577493.83805034,1
2038,5045213675.235968,4269772626.830888,293635956.67671084,3976136670.154177,775441048.4050795,29404961.77165133,259727410.5900292,4503584.315030295,398173807.14538944,3516979640.978393,60983222.03039444,17058225.829907887,731989224.0713875,26393598.50378407,1069077005.0817903,3976136670.154177,1069077005.0817903,0.0,6592697815.906845,6569434584.454693,8809078.700301325,6560625505.754392,23263231.452152383,882148.8531495399,7791822.317700876,135107.52945090886,656986781.7898926,5803016407.614348,100622316.35015082,511746.7748972366,21959676.722141623,791807.9551135221,38490437.2410375,2884856.0896298634,35605581.151407644,1886923.9053212954,199397.0,1687526.9053212954,380400,25980.303830449284,3270772.8597390205,0.10567328101146167,1.0,44791771.52493012,1
2039,4587321090.193877,3805486130.8277607,280838279.96341914,3524647850.8643417,781834959.3661166,33768149.97857692,241898291.57974273,5171838.405099523,423805605.36533356,3035933326.6652718,64908918.833736315,18275762.680500254,735281745.8329113,28277450.852705065,1062673239.3295358,3524647850.8643417,1062673239.3295358,0.0,5847549151.1060505,5824094102.325067,8425148.398902575,5815668953.926164,23455048.7809835,1013044.4993573076,7256948.747392282,155155.15215298568,699279248.8528004,5009289988.997698,107099716.07566491,548272.8804150076,22058452.374987338,848323.525581152,38567418.115519576,3094360.085965652,35473058.02955393,2103491.4857190824,237843.0,1865648.4857190824,380400,27834.65712712673,3271082.4319360033,0.11307041068226399,1.0,47978175.45936474,1
2040,4091914441.171497,3304407918.1128263,261740183.06758124,3042667735.045245,787506523.0586703,38341031.330931395,217526943.20718536,5872208.529464473,445705422.8041954,2528699276.674036,68263035.56701395,19493229.2340283,737852099.3912143,30161194.43342763,1049246706.1262515,3042667735.045245,1049246706.1262515,0.0,5051879164.008442,5028253968.316682,7852205.492027436,5020401762.824655,23625195.691760108,1150230.939927942,6525808.29621556,176166.25588393418,735413947.6269224,4172353806.5121593,112634008.68557301,584796.8770208489,22135562.981736425,904835.8330028289,38644552.95175062,3318558.667557316,35325994.28419331,2334509.648005473,282441.0,2052068.648005473,380400,29688.903358795902,3271395.1415534616,0.12098533943002247,1.0,51136705.92754873,1
2041,3598370045.7248554,2805755913.406427,238593558.57446814,2567162354.831959,792614132.318428,43114070.17695158,188876254.16399246,6603234.233524069,463888541.5982781,2032225900.4328418,71047912.80083889,20710624.40221143,739858680.3541235,32044827.562093142,1031207690.8928962,2567162354.831959,1031207690.8928962,0.0,4266754116.1995187,4242975692.2299657,7157806.757234043,4235817885.4727316,23778423.96955284,1293422.1053085474,5666287.624919774,198097.02700572208,765416093.6371589,3353172735.7141886,117229056.12138416,621318.732066343,22195760.410623703,961344.8268627942,38721842.05765411,3558482.828405348,35163359.22924877,2579981.4677000763,333990.0,2245991.4677000763,380400,31543.040867965545,3271712.074127376,0.12945431319012404,1.0,54267364.178398915,1
2042,3130363264.2840633,2333081825.4260178,213047139.80227885,2120034685.6237388,797281438.8580453,48073242.62047354,157611129.52648616,7362767.655319149,478377423.42091364,1568390271.4985538,73266990.70427136,21927947.078409553,741425143.2531998,33928348.526435934,1010328578.6603242,2120034685.6237388,1010328578.6603242,0.0,3528367088.6389785,3504448645.473237,6391414.194068365,3498057231.2791686,23918443.165741358,1442197.2786142062,4728333.885794585,220883.02965957444,789322748.6445074,2587843947.9726133,120890534.66204774,657838.4123522865,22242754.297595993,1017850.4557930779,38799285.741769426,3815236.0401454,34984049.70162403,2839910.1993547957,393373.0,2446537.1993547957,380400,33397.06796918218,3272034.7799053937,0.13851611511343273,1.0,57370152.82535852,1
2043,2700869641.4612703,1899264668.4879317,186287592.65010154,1712977075.8378303,801604972.9733387,53200914.27732914,124938570.4124472,8148107.960325213,489200301.93233943,1148852180.4372354,74924593.46825543,23145196.133493017,742648021.2604526,35811755.57939304,987892565.6234401,1712977075.8378303,987892565.6234401,0.0,2856048952.101123,2832000802.911923,5588627.779503046,2826412175.13242,24048149.18920016,1596027.4283198742,3748157.112373416,244443.23880975638,807180498.18836,1895606097.7214382,123625579.22262146,694355.8840047905,22279440.63781358,1074352.6673817912,38876884.31325296,4089999.420048513,34786884.89320445,3114299.359571913,461577.0,2652722.359571913,380400,35250.98294273992,3272365.4730077162,0.14821224317137302,1.0,60445076.41455369,1
2044,2559016374.883023,1753356282.8270755,184775910.12350816,1568580372.7035673,805660092.0559475,61237999.28525165,114158864.70289378,9379046.135362748,519855232.6343541,969105520.4295232,79619619.63968995,24362370.415043566,743602674.7030361,37695046.937867835,990436002.1794556,1568580372.7035673,990436002.1794556,0.0,2617870695.0262694,2593700892.264591,5543277.303705244,2588157614.960886,24169802.761678424,1837139.9785575494,3424765.9410868133,281371.38406088244,857761133.8466842,1599024108.7087133,131372372.40548842,730871.112451307,22308080.24109108,1130851.408136035,38954638.081879474,4384037.30584164,34570600.776037835,3403152.849775385,539696.0,2863456.849775385,380400,37104.78403346349,3272707.31594301,0.15858710019336913,1.0,63604905.29446239,1
2045,2438559778.055455,1629054153.621514,184510483.63250536,1444543669.9890087,809505624.4339411,70149230.56139593,103617386.88549444,10743866.185615001,549202543.7638164,811226751.8867091,84114374.338483,25579468.746742424,744347934.9054155,39578220.78178326,994016108.0664465,1444543669.9890087,994016108.0664465,0.0,2413317538.7238574,2389032369.990839,5535314.50897516,2383497055.481864,24285168.733018234,2104476.9168418776,3108521.6065648333,322315.98556845,906184197.210297,1338524140.61307,138788717.65849695,767384.0624022727,22330438.047162466,1187346.6234534977,39032547.35804323,4698703.289288156,34333844.068755075,3706475.137565239,628945.0,3077530.137565239,380400,38958.46944977621,3273064.8260595873,0.16968819720690498,1.0,66750990.95639068,1
2046,2339069473.7408257,1525881979.0531716,185806518.39948922,1340075460.6536825,813187494.6876538,80018328.3637653,93532799.55664425,12255390.479079662,577108915.0503407,674578107.0102823,88388438.5930595,26796489.92775359,744929729.5067726,41461275.25312762,998994013.0871431,1340075460.6536825,998994013.0871431,0.0,2241094330.4711905,2216698705.630561,5574195.551984676,2211124510.078576,24395624.84062961,2400549.850912959,2805983.9866993274,367661.71437238983,952229709.833062,1113053876.5669656,145840923.67854816,803894.6978326077,22347891.88520318,1243838.2575938285,39110612.45275932,5035446.77647976,34075165.67627956,4024271.524323251,730672.0,3293599.524323251,380400,40812.037362760806,3273444.4561898485,0.18156637101138834,1.0,69883352.7754032,1
2047,2259203006.7101703,1442461452.880396,188910075.18631375,1253551377.6940823,816741553.8297739,90936676.59985329,84045783.45890361,13927615.127556846,603428886.0572431,557702957.5599892,92419534.07685003,28013432.7320892,745383912.6427121,43344208.4549726,1005651629.0160877,1253551377.6940823,1005651629.0160877,0.0,2098529322.0657184,2074027075.4508252,5667302.2555894125,2068359773.1952357,24502246.614893217,2728100.2979955985,2521373.503767108,417828.45382670534,995657661.994451,920209879.9739821,152492231.22680253,840402.9819626759,22361517.379281364,1300326.253649178,39188833.67766484,5395820.166463297,33793013.511201546,4356548.539693566,846373.0,3510175.539693566,380400,42665.48590519278,3273855.424142435,0.19427601698218552,1.0,73002018.60816544,1
2048,2197123940.523157,1376928151.7790496,194017667.0716932,1182910484.7073565,820195788.7441071,103003548.23150346,75238374.33114274,15775744.509047,628004547.2358023,458722461.68055564,96183475.79099847,29230295.907955382,745738474.3856906,45227018.450461164,1014213455.8158003,1182910484.7073565,1014213455.8158003,0.0,1982228703.441612,1957622829.7792888,5820530.012150796,1951802299.767138,24605873.662323214,3090106.446945104,2257151.229934282,473272.33527140995,1036207502.9390737,756892061.7729168,158702735.05514747,876908.8772386614,22372154.231570717,1356810.553513835,39267211.34502017,5781486.775151512,33485724.56986866,4703314.522540094,977703.0,3725611.5225400943,380400,44518.813170544134,3274310.8976909965,0.20787533817093853,1.0,76107028.37103835,1
2049,2149755940.056839,1326183893.0284266,201138504.19863892,1125045388.8297877,823572047.0284122,116462276.57565267,66839180.727571264,17837046.89541498,651418522.5552853,373857369.4296357,99769496.84486665,30447078.177077863,746015265.5895703,47109703.26176405,1024710551.2270511,1125045388.8297877,1024710551.2270511,0.0,1887066208.1059613,1862359046.695109,6034155.125959167,1856324891.5691497,24707161.410852365,3493868.29726958,2005175.421827138,535111.4068624494,1074840562.2162209,616864659.5588989,164619669.79402995,913412.3453123359,22380457.967687108,1413291.0978529213,39345745.76771021,6203402.080996288,33142343.686713926,5072762.65402128,1128317.0,3944445.65402128,380400,46372.017211956234,3349000.08741536,0.22242661184290424,1.0,79268353.2693061,1
2050,2116362461.0773392,1289475077.550756,210602509.51897147,1078872568.0317845,826887383.5265833,131314551.6404507,59176176.754788384,20111781.123732377,672696958.2264801,303147165.3759672,103028444.42933728,31663778.234006524,746231344.423573,48992260.86900377,1037489893.0455548,1078872568.0317845,1037489893.0455548,0.0,1811264434.0438108,1786457812.5380135,6318075.285569144,1780139737.2524443,24806621.505797498,3939436.5492135207,1775285.3026436514,603353.4337119713,1109949981.073692,500192822.87034583,169996933.3084065,949913.3470201957,22386940.33270719,1469767.826070113,39424437.25924563,6654929.489106968,32769507.770138662,5457036.2370521,1298755.0,4158281.2370521,380400,48225.09604118065,3349464.351274438,0.23799647467190754,1.0,82415697.66951472,1
2051,2094877403.194284,1264722291.6699307,222545542.08613896,1042176749.5837919,830155111.5243531,147690514.91821584,52235147.85538926,22619879.31253385,691632010.8638539,244616252.90560684,105928485.81433105,32880394.74539823,746400027.5698099,50874689.209144965,1052700653.6104921,1042176749.5837919,1052700653.6104921,0.0,1751172656.4215713,1726268003.0758407,6676366.262584168,1719591636.8132565,24904653.345730595,4430715.447546475,1567054.4356616777,678596.3793760155,1141192817.925359,403616817.29425126,174782001.59364623,986411.8423619469,22392000.827094298,1526240.676274349,39503286.13376412,7138147.725374699,32365138.408389423,5856139.687936689,1491302.0,4364837.687936689,380400,50078.047627486885,3349931.3064544946,0.2546562278989411,1.0,85549061.39557143,1
2052,2083372168.6995037,1249986545.3152266,237101590.5761794,1012884954.739047,833385623.3842773,165731855.53546944,45986692.85597287,25383042.184737075,707997371.8646456,196452622.6872987,108434960.18710275,34096926.3492771,746531710.8601505,52756986.1748498,1070487213.9604566,1012884954.739047,1070487213.9604566,0.0,1703374791.7382412,1678373223.036713,7113047.717285382,1671260175.3194275,25001568.70152832,4971955.666064083,1379600.785679186,761491.2655421122,1168195663.5766652,324146827.4340428,178917684.30871952,1022907.790478313,22395951.325804513,1582709.585245494,39582292.70603164,7655281.582519073,31927011.123512574,6270077.552596781,1708484.0,4561593.552596781,380400,51930.86989653569,3350401.7138209864,0.272482163851867,1.0,88668444.94710603,1
2053,2080087437.049852,1243500405.8611522,254409165.91191995,989091239.9492321,836587031.1886997,185592712.9043562,40391575.69227383,28424877.31528991,721546827.4270644,157034254.41364008,110510158.1085276,35313371.654271476,746634509.9211309,54639149.61329737,1090996197.1006198,989091239.9492321,1090996197.1006198,0.0,1664730431.8292515,1639632820.8935905,7632274.977357598,1632000545.9162328,25097610.93566099,5567781.387130686,1211747.270768215,852746.3194586973,1190552265.2546563,259106519.7825061,182341760.87907052,1059401.1496281442,22399035.297633927,1639174.4883989212,39661457.291443706,8208712.254608542,31452745.036835168,6698854.561621482,1953091.0,4745763.561621482,380400,53783.56072921697,3350876.659539439,0.2915559153214977,1.0,91773849.78695086,1
2054,2083443601.201427,1243677934.3331215,274616319.9580207,969061614.3751009,839765666.8683053,207440553.92997935,35404732.546171,31771033.481870305,732012861.1037405,124935645.78738756,112113107.48397277,36529729.23882655,746714760.3045133,56521177.32496548,1114381986.8263261,969061614.3751009,1114381986.8263261,0.0,1632383123.3237062,1607190153.317657,8238489.598740621,1598951663.7189164,25192970.00604916,6223216.617899381,1062141.97638513,953131.0044561091,1207821220.8211718,206143815.54918948,184986627.34855506,1095891.8771647965,22401442.8091354,1695635.3197489642,39740780.2060266,8800988.439779326,30939791.766247276,7142475.710945554,2228201.0,4914274.710945554,380400,55636.11796045061,3351357.694488287,0.31196482939400255,1.0,94865278.74978442,1
2055,2092037053.52517,1249110580.8898401,297885656.9071311,951224923.9827092,842926472.6353298,231457849.03915736,30978350.507061772,35449457.36091192,739103980.8476366,98921778.95418549,113199164.18088707,37745997.650391944,746777407.9225644,58403067.06237351,1140812129.5424607,951224923.9827092,1140812129.5424607,0.0,1603745488.457744,1578457694.278684,8936569.707213933,1569521124.57147,25287794.179059893,6943735.471174721,929350.5152118531,1063483.7208273576,1219521568.3986003,163220935.27440605,186778620.89846367,1132379.9295117583,22403322.23767693,1752092.0118712052,39820261.76643865,9434838.287639383,30385423.47879927,7600946.380018315,2537214.0,5063732.380018315,380400,57488.53937794908,3351847.0334197655,0.33380236745158276,1.0,97942736.62298706,1
2056,2104629278.2537103,1258555972.4727125,324397013.67099494,934158958.8017175,846073305.7809979,257842647.3468109,27063884.705653638,39490481.61853038,742503811.1616614,77935274.65516138,113719872.98489474,38962175.40458333,746826313.8476292,60284816.52878531,1170470319.4519928,934158958.8017175,1170470319.4519928,0.0,1576476391.6063936,1551094192.4329636,9731910.410129847,1541362282.0228338,25382199.173429936,7735279.420404327,811916.5411696091,1184714.4485559112,1225131288.4167411,128593203.18101627,187637790.4250763,1168865.2621374999,22404789.415428873,1808544.4958635592,39899902.28997152,10113182.285134282,29786720.004837245,8074272.504785507,2883876.0,5190396.504785507,380400,59340.82272094057,3352347.839475885,0.3571685331731936,1.0,101006230.97225948,1
2057,2120130545.5699608,1270921368.9501567,354351159.5887997,916570209.3613571,849209176.619804,286810390.73026675,23613666.10930187,43927102.74923108,741868208.3154734,61079475.27167089,113622525.77421276,40178260.98431684,746864492.2586173,62166423.37686987,1203560336.2086036,916570209.3613571,1203560336.2086036,0.0,1548447655.5324974,1522971380.2339032,10630534.78766399,1512340845.4462392,25476275.29859412,8604311.721908003,708409.983279056,1317813.0824769323,1224082543.720531,100781134.19825697,187477167.52745104,1205347.8295295052,22405934.76775852,1864992.701306096,39979702.094551474,10839147.199456472,29140554.89509501,8562460.830768198,3272318.0,5290142.830768198,380400,61192.965678850705,3352864.630639538,0.3821703304953172,1.0,104055773.31510916,1
2058,2137581996.4437537,1285245562.2000847,387972452.9469608,897273109.2531238,852336434.2436692,318595337.93132985,20581915.828104988,48795199.18752597,736823007.1176586,47600285.71408528,112849816.42137977,41394252.838915676,746894296.1974344,64047885.207319014,1240308887.19063,897273109.2531238,1240308887.19063,0.0,1517709896.883373,1492139803.856063,11639173.588408824,1480500630.2676542,25570093.027310073,9557860.137939895,617457.4748431497,1463855.975625779,1215757961.7441366,78540471.42824072,186202197.09527662,1241827.5851674702,22406828.88592303,1921436.5562195703,40059661.49874057,11616081.232756397,28443580.265984178,9065519.28312715,3707093.0,5358426.28312715,380400,63044.96588994181,3353403.8603789434,0.4089222536299894,1.0,107091380.78873008,1
2059,2156137617.8396077,1300680706.306646,425510730.73767424,875169975.5689716,855456911.5329616,353451647.606697,17925385.945975117,54133697.18500209,726962324.2274159,36868070.408487245,111339580.9330685,42610149.38318755,746917562.5823541,65929199.567419946,1280967642.2706358,875169975.5689716,1280967642.2706358,0.0,1482459488.956922,1456795781.6109333,12765321.922130227,1444030459.6888032,25663707.345988847,10603549.42820091,537761.5783792535,1624010.9155500627,1199487834.9752362,60832316.17400395,183710308.539563,1278304.4814956263,22407526.87747062,1977875.9870225983,40139780.82173805,12447570.596852306,27692210.22488575,9583457.507508092,4193211.0,5390246.507508092,380400,64896.820939907884,3353974.747139916,0.4375468113840887,1.0,110113078.52049969,1
