Year,ATS Total Power (kWh),CAV Total Power (kWh),ECAV Power (kWh),ICECAV Power (kWh),STI Power (kWh),ECAV Sensing Power (kWh),ECAV Computing Power (kWh),ECAV Communication Power (kWh),ICECAV Sensing Power (kWh),ICECAV Computing Power (kWh),ICECAV Communication Power (kWh),STI Sensing Power (kWh),STI Computing Power (kWh),STI Communication Power (kWh),Electricity Consumption (kWh),Gasoline Consumption (kWh),Clean Electricity (kWh),Fossil Electricity (kWh),ATS Emissions (kg CO2),CAV Emissions (kg CO2),ECAV Emissions (kg CO2),ICECAV Emissions (kg CO2),STI Emissions (kg CO2),ECAV Sensing Emissions (kg CO2),ECAV Computing Emissions (kg CO2),ECAV Communication Emissions (kg CO2),ICECAV Sensing Emissions (kg CO2),ICECAV Computing Emissions (kg CO2),ICECAV Communication Emissions (kg CO2),STI Sensing Emissions (kg CO2),STI Computing Emissions (kg CO2),STI Communication Emissions (kg CO2),Total Vehicles,Total EV,Total ICEV,Total CAV,Total ECAV,Total ICECAV,Total Infra,Total STI,Incremented Car Number,EV Fraction,Clean Energy Fraction,Cumulative New Cars,shock_active
2034,15177190928.373165,13443601189.377996,698488522.5829425,12745112666.795053,1733589738.9951704,19342577.383004587,676183488.428498,2962456.771439876,352938266.0447677,12338119331.69505,54055069.05523659,24254786.733017284,1671806365.8071792,37528586.454973884,2432078261.5781126,12745112666.795053,2432078261.5781126,0.0,21102398248.059177,21050390555.889324,20954655.677488275,21029435900.211838,52007692.16985511,580277.3214901376,20285504.65285494,88873.70314319627,582348138.9738666,20357896897.29683,89190863.94114037,727643.6019905185,50154190.97421537,1125857.5936492165,38184047.22361476,2191713.5438622115,35992333.67975255,1553240.1945375057,125219.0,1428021.1945375057,380400,36940.93013833327,3195379.3614737615,0.08061764012499675,1.0,31944604.366042677,1
2035,17402911660.8094,15538005669.398306,865703907.2967476,14672301762.101559,1864905991.4110901,24828252.036754895,837073027.4140301,3802627.8459626413,420799309.1382793,14187053970.318499,64448482.644781664,26675040.301214106,1796957590.6324863,41273360.477389485,2730609898.707837,14672301762.101559,2730609898.707837,0.0,24291216204.428806,24235269024.686474,25971117.218902428,24209297907.46757,55947179.742332704,744847.5611026469,25112190.822420903,114078.83537887923,694318860.0781609,23408639051.02552,106339996.36388974,800251.2090364231,53908727.71897459,1238200.8143216844,38260415.31806199,2339338.9744002423,35921076.343661755,1863512.03382184,160748.0,1702764.03382184,380400,40627.06512537501,3195634.1992369145,0.08626087493374653,1.0,35139897.210489914,1
2036,17722919838.17592,15838099382.995758,946411077.0743032,14891688305.921455,1884820455.180158,31387884.34051904,910215909.3679466,4807283.3658374855,493885375.50329757,14322160783.769157,75642146.64900033,29094698.846657798,1810708542.49167,45017213.84183024,2831231532.2544613,14891688305.921455,2831231532.2544613,0.0,24656222650.738033,24599678037.08263,28392332.312229093,24571285704.7704,56544613.65540473,941636.5302155712,27306477.281038396,144218.50097512457,814910869.580441,23631565293.21911,124809541.97085054,872840.9653997339,54321256.27475009,1350516.4152549072,38336936.148698114,2506141.784480122,35830794.364218,2202009.6337753567,203244.0,1998765.6337753567,380400,44312.293870931455,3195933.2303356677,0.09229913617910879,1.0,38335342.791126035,0
2037,17696023492.976894,15794308316.076561,1012398793.8071885,14781909522.269371,1901715176.9003341,38880213.04637397,967563792.6199404,5954788.140874115,567685179.9642835,14127279217.457924,86945124.84716359,31513743.91251835,1821441314.9971297,48760117.99068614,2914113970.7075224,14781909522.269371,2914113970.7075224,0.0,24477574130.86569,24420522675.558678,30371963.814215653,24390150711.74446,57051455.307010025,1166406.391391219,29026913.77859821,178643.64422622343,936680546.9410677,23310010708.805573,143459455.9978199,945412.3173755504,54643239.44991389,1462803.5397205842,38413610.02099551,2689083.360030582,35724526.660964936,2577255.64781163,254530.0,2322725.64781163,380400,47996.588264573315,3270465.6647253186,0.09876007571164641,1.0,41577493.83805034,0
2038,17458449638.846,15542197141.848232,1068853935.3136003,14473343206.534634,1916252496.99777,47279399.592526525,1014333350.9141535,7241184.806920243,640209999.0404772,13735080377.757648,98052829.73650795,33932156.2885388,1829818297.5086355,52502043.20059591,2985106432.3113704,14473343206.534634,2985106432.3113704,0.0,23970569483.751484,23913081908.84155,32065618.05940801,23881016290.782143,57487574.9099331,1418381.9877757956,30430000.527424604,217235.5442076073,1056346498.4167873,22662882623.300117,161787169.06523812,1017964.6886561639,54894548.92525906,1575061.2960178773,38490437.2410375,2884856.0896298634,35605581.151407644,2981393.9225672144,315054.0,2666339.9225672144,380400,51679.919048374366,3270772.8597390205,0.10567328101146167,1.0,44791771.52493012,0
2039,17107018803.841166,15178069409.709738,1120113398.9896576,14057956010.72008,1928949394.1314275,56676347.3299492,1054756655.7846678,8680395.875040583,711315120.7113403,13237697792.392885,108943097.61585426,36349915.97312175,1836356519.6345212,56242958.52378474,3049062793.121085,14057956010.72008,3049062793.121085,0.0,23287099301.481762,23229230819.657818,33603401.96968973,23195627417.68813,57868481.823942825,1700290.419898476,31642699.673540033,260411.8762512175,1173669949.1737115,21842201357.44826,179756111.06615952,1090497.4791936523,55090695.58903564,1687288.7557135422,38567418.115519576,3094360.085965652,35473058.02955393,3414430.1933137076,386071.0,3028359.1933137076,380400,55362.25575916789,3271082.4319360033,0.11307041068226399,1.0,47978175.45936474,0
2040,16100032936.282183,14159823554.706066,1121593068.395899,13038230486.310167,1940209381.5761156,67170683.8638201,1044134704.4926306,10287680.039448338,780841896.0649519,12137796959.997734,119591630.24748075,38767002.13316096,1841459547.7170413,59982831.725913204,3061802449.9720144,13038230486.310167,3061802449.9720144,0.0,21604934375.910934,21546728094.46365,33647792.05187697,21513080302.411774,58206281.44728347,2015120.5159146031,31324041.134778917,308630.4011834501,1288389128.5071707,20027364983.99626,197326189.90834323,1163010.0639948288,55243786.43151124,1799484.951777396,38644552.95175062,3318558.667557316,35325994.28419331,3876370.365592107,468984.0,3407386.365592107,380400,59043.5666673687,3271395.1415534616,0.12098533943002247,1.0,51136705.92754873,0
2041,14877811722.926302,12927464317.96784,1099315052.5711987,11828149265.39664,1950347404.9584613,78870991.39343052,1008364393.7220266,12079667.455741625,848617379.2757099,10849559946.403849,129971939.71708317,41183393.06146403,1845442382.6767983,63721629.22019878,3049662457.5296597,11828149265.39664,3049662457.5296597,0.0,19607936161.63035,19549425739.481594,32979451.57713596,19516446287.904457,58510422.14875384,2366129.7418029155,30250931.811660796,362390.02367224876,1400218675.8049212,17901773911.56635,214453700.5331872,1235501.7918439207,55363271.48030395,1911648.8766059633,38721842.05765411,3558482.828405348,35163359.22924877,4367220.590846264,565356.0,3801864.590846264,380400,62723.818712126274,3271712.074127376,0.12945431319012404,1.0,54267364.178398915,0
2042,13478133339.502659,11518524062.619623,1051824512.2218001,10466699550.397823,1959609276.8830347,91895642.77013262,945854381.6623927,14074487.789274715,914453002.0829563,9412191402.894358,140055145.42051008,43599066.13160065,1848550894.7538798,67459315.9975542,3011433789.104835,10466699550.397823,3011433789.104835,0.0,17360397271.82955,17301608993.52306,31554735.366654,17270054258.156406,58788278.30649104,2756869.2831039783,28375631.449871782,422234.63367824146,1508847453.4368777,15530115814.77569,231090989.94384164,1307971.9839480193,55456526.842616394,2023779.479926626,38799285.741769426,3815236.0401454,34984049.70162403,4886987.378552293,676927.0,4210060.378552293,380400,66402.97743255708,3272034.7799053937,0.13851611511343273,1.0,57370152.82535852,0
2043,11934807493.241459,9966620646.144148,977567299.5383939,8989053346.605753,1968186847.0973125,106373879.7777489,854901484.3989794,16291935.36166549,978142865.9276228,7861100768.186093,149809712.4920369,46013997.74999801,1850976993.794848,71195855.55246627,2945754146.635706,8989053346.605753,2945754146.635706,0.0,14920310646.298565,14861265040.885645,29327018.986151814,14831938021.899492,59045605.41291937,3191216.393332467,25647044.531969383,488758.0608499647,1613935728.7805774,12970816267.507053,247186025.6118609,1380419.9324999403,55529309.81384543,2135875.6665739883,38876884.31325296,4089999.420048513,34786884.89320445,5435677.762242116,805634.0,4630043.762242116,380400,70081.00689478403,3272365.4730077162,0.14821224317137302,1.0,60445076.41455369,0
2044,10278047714.73197,8301817870.867947,874880277.243025,7426937593.624922,1976229843.864024,122446825.47999398,733679827.5638459,18753624.199185085,1039462147.0301841,6228274239.064314,159201207.53042415,48428163.30509122,1852870470.7546146,74931209.8043181,2851110121.1070485,7426937593.624922,2851110121.1070485,0.0,12339980333.114332,12280693437.798412,26246408.317290746,12254447029.481121,59286895.31592072,3673404.7643998195,22010394.826915376,562608.7259755526,1715112542.5998037,10276652494.456118,262681992.42519984,1452844.8991527364,55586114.122638434,2247936.294129543,38954638.081879474,4384037.30584164,34570600.776037835,6013299.545028795,953632.0,5059667.545028795,380400,73757.86961449076,3272707.31594301,0.15858710019336913,1.0,63492142.22808651,0
2045,8534822996.0968895,6550967879.173131,741977774.0050278,5808990105.168103,1983855116.9237587,140267938.1946204,580226778.2481987,21483057.56220867,1098166405.5065877,4542631506.876532,168192192.784984,50841537.11332141,1854348240.7966034,78665339.0138339,2725832890.9287868,5808990105.168103,2725832890.9287868,0.0,9666608660.255234,9607093006.74752,22259333.220150832,9584833673.52737,59515653.50771276,4208038.145838612,17406803.34744596,644491.72686626,1811974569.0858698,7495341986.346276,277517118.09522355,1525246.1133996423,55630447.2238981,2359960.170415017,39032547.35804323,4698703.289288156,34333844.068755075,6619861.6622918155,1123312.0,5496549.6622918155,380400,77433.52647467476,3273064.8260595873,0.16968819720690498,1.0,66511361.419651285,0
2046,6729177776.096362,4738023923.913717,576949060.9854567,4161074862.9282613,1991153852.182645,160004955.10212713,392438180.26026773,24505925.623061907,1153988526.2699282,2830344579.025967,176741757.63236555,53254092.36175815,1855501558.1265862,82398201.69430058,2568102913.168102,4161074862.9282613,2568102913.168102,0.0,6942816611.226674,6883081995.661195,17308471.8295637,6865773523.831631,59734615.56547935,4800148.653063814,11773145.407808032,735177.7686918571,1904081068.3453815,4670068555.392845,291623900.09340316,1597622.7708527443,55665046.743797585,2471946.050829017,39110612.45275932,5035446.77647976,34075165.67627956,7255374.71685649,1317332.0,5938042.71685649,380400,81107.93663825915,3273444.4561898485,0.18156637101138834,1.0,69502750.61977527,0
2047,4882533767.278458,2884336564.1094313,377743243.908623,2506593320.2008085,1998197203.1690264,181840211.1316442,168052878.47125936,27850154.305719413,1206638281.2044232,1115149587.4760797,184805451.5203058,55665801.04710486,1856401647.6047285,86129754.51719306,2375940447.077649,2506593320.2008085,2375940447.077649,0.0,4207157191.7436633,4147211275.6485925,11332297.31725869,4135878978.3313336,59945916.09507079,5455206.333949326,5041586.35413778,835504.6291715824,1990953163.9872983,1839996819.3355315,304928995.00850457,1669974.0314131456,55692049.428141855,2583892.635515792,39188833.67766484,5395820.166463297,33793013.511201546,7919851.767911847,1538637.0,6381214.767911847,380400,84781.0574551958,3273855.424142435,0.19427601698218552,1.0,72466334.20463337,0
2048,4758391138.448064,2753350451.7916174,387964186.66436046,2365386265.127257,2005040686.656447,205972731.61974406,150445229.2528551,31546225.791761354,1255799084.3252268,917252393.8053359,192334786.99669427,58076633.91082686,1857104100.5338202,89859952.21179998,2393004873.3208075,2365386265.127257,2393004873.3208075,0.0,3974677483.659598,3914526263.0599046,11638925.599930814,3902887337.459974,60151220.5996934,6179181.948592322,4513356.877585652,946386.7737528406,2072068489.136624,1513466449.778804,317352398.54454553,1742299.0173248057,55713123.016014606,2695798.566353999,39267211.34502017,5781486.775151512,33485724.56986866,8613309.492866833,1790495.0,6822814.492866833,380400,88452.8443636628,3274310.8976909965,0.20787533817093853,1.0,75402147.50237085,0
2049,4663654440.419486,2651926826.7924285,402210251.7763648,2249716575.0160637,2011727613.6270576,232888853.53843477,133652772.1031312,35668626.13479881,1302636896.0710146,747571339.540202,199508339.4048472,60486560.37012062,1857652305.798522,93588747.45841499,2413937865.4034224,2249716575.0160637,2413937865.4034224,0.0,3784450484.7386074,3724098656.329796,12066307.553290945,3712032348.776505,60351828.408811726,6986665.606153043,4009583.163093936,1070058.7840439642,2149350878.5171742,1233492710.2413332,329188760.01799786,1814596.8111036187,55729569.17395566,2807662.4237524495,39345745.76771021,6203402.080996288,33142343.686713926,9352132.633989418,2080163.0,7271969.633989418,380400,92123.25078492831,3349000.08741536,0.22242661184290424,1.0,78375901.57574993,0
2050,4596852539.296021,2578560772.0462995,421141488.42943,2157419283.6168694,2018291767.2497222,262592023.70146227,118331581.48847678,40217883.239490986,1345203717.0933914,606187808.0836468,206027758.43983108,62895548.44442026,1858080128.0306792,97316090.77462268,2439433255.6791525,2157419283.6168694,2439433255.6791525,0.0,3632924815.6382093,3572376062.6207175,12634244.6528829,3559741817.9678345,60548753.01749167,7877760.711043868,3549947.444654303,1206536.4971847294,2219586133.204096,1000209883.3380171,339945801.4257213,1886866.4533326079,55742403.840920374,2919482.72323868,39424437.25924563,6654929.489106968,32769507.770138662,10120609.480842894,2408669.0,7711940.480842894,380400,95792.22801141703,3349464.351274438,0.23799647467190754,1.0,81321227.6522688,0
2051,4553856101.160774,2529096608.0590897,445029928.47111183,2084066679.587978,2024759493.1016839,295342595.1836347,104453461.2097491,45233872.077728026,1383083748.5466075,489153569.5649382,211829361.47643232,65303564.677112214,1858413998.0304012,101041930.39417055,2469789421.572796,2084066679.587978,2469789421.572796,0.0,3512803703.9673467,3452060919.1742964,13350897.854133354,3438710021.3201632,60742784.79305051,8860277.85550904,3133603.836292473,1357016.1623318407,2282088185.101902,807103389.782148,349518446.4361133,1959106.9403133662,55752419.94091204,3031257.9118251163,39503286.13376412,7138147.725374699,32365138.408389423,10918748.866761032,2780527.0,8138221.8667610325,380400,99459.72508747892,3349931.3064544946,0.2546562278989411,1.0,84238122.68797679,0
2052,4530810169.076938,2499658838.4692965,474143656.11007893,2025515182.3592174,2031151330.6076415,331423913.8626162,91959753.11064267,50759989.13682005,1415824425.097423,392846922.42801565,216843834.8337787,67710574.05210249,1858674544.4176624,104766212.1378764,2505294986.71772,2025515182.3592174,2505294986.71772,0.0,3417258900.49424,3356324360.5760107,14224309.683302367,3342100050.8927083,60934539.918229245,9942717.415878486,2758792.59331928,1522799.6741046014,2336110301.410748,648197422.0062258,357792327.47573483,2031317.2215630747,55760236.33252987,3142986.364136292,39582292.70603164,7655281.582519073,31927011.123512574,11746559.884304894,3200728.0,8545831.884304894,380400,103125.68868231805,3350401.7138209864,0.272482163851867,1.0,87126584.22951937,0
2053,4524197835.728436,2486714549.358757,508759682.553084,1977954866.8056726,2037483286.3696797,371144152.8735207,80772096.29996854,56843433.37959479,1442933488.3195117,314025592.94181,220995785.54435122,70116539.90485147,1858877867.1888528,108488879.27597548,2546242968.922764,1977954866.8056726,2546242968.922764,0.0,3340012819.2970424,3278888320.705952,15262790.47659252,3263625530.2293596,61124498.59109039,11134324.58620562,2423162.888999056,1705303.0013878436,2380840255.7271943,518142228.3539865,364643046.1481795,2103496.197145544,55766336.01566558,3254666.378279264,39661457.291443706,8208712.254608542,31452745.036835168,12604051.995358905,3674786.0,8929265.995358905,380400,106790.06295449534,3350876.659539439,0.2915559153214977,1.0,89986610.66380465,0
2054,4530860836.447219,2487093008.4766364,549174675.2356457,1937918333.2409906,2043767827.9705827,414838577.14488286,70800545.01616818,63535553.07459462,1463875375.6074414,249839769.34372064,224203188.28982857,72521423.82745886,1859036531.761862,112209872.38126183,2592942503.2062283,1937918333.2409906,2592942503.2062283,0.0,3275353524.9438214,3214040490.104704,16475240.25706937,3197565249.8476343,61313034.83911748,12445157.314346485,2124016.3504850455,1906066.5922378385,2415394369.7522783,412235619.41713905,369935260.6782171,2175642.7148237657,55771095.95285586,3366296.1714378544,39740780.2060266,8800988.439779326,30939791.766247276,13491235.192482898,4208791.0,9282444.192482898,380400,110452.78940736938,3351357.694488287,0.31196482939400255,1.0,92818201.5705869,0
2055,4547993136.128365,2497978476.5392475,595713461.1560823,1902265015.3831651,2050014659.5891173,462871782.54381955,61949489.874777004,70892188.73748574,1478067654.9299123,197820521.0957045,226376839.3575483,74925185.56734705,1859160344.8494458,115929129.17232452,2645728120.7451997,1902265015.3831651,2645728120.7451997,0.0,3218109119.004578,3156608679.2169046,17871403.83468247,3138737275.382222,61500439.78767352,13886153.476314586,1858484.69624331,2126765.662124572,2438811630.634355,326403859.8079124,373521784.9399547,2247755.5670204116,55774810.34548337,3477873.8751697354,39820261.76643865,9434838.287639383,30385423.47879927,14408120.23524395,4809465.0,9598655.23524395,380400,114113.80673478752,3351847.0334197655,0.33380236745158276,1.0,95621358.22031686,0
2056,4573118238.48521,2516886911.179564,648735978.5457113,1868150932.6338522,2056231327.3056471,515640007.6546207,54121943.69428386,78974027.19680662,1484877350.8180432,155853787.87698755,227419793.93882164,77327782.91905306,1859256960.0404727,119646584.34612122,2704967305.8513584,1868150932.6338522,2704967305.8513584,0.0,3163598058.021397,3101911118.2022276,19462079.35637134,3082449038.845856,61686939.81916941,15469200.229638621,1623658.3108285158,2369220.8159041987,2450047628.849771,257158749.99702942,375242659.9990557,2319833.487571592,55777708.80121418,3589397.5303836367,39899902.28997152,10113182.285134282,29786720.004837245,15354718.996172443,5484222.0,9870496.996172443,380400,117773.05065628108,3352347.839475885,0.3571685331731936,1.0,98396084.27700606,0
2057,4604056998.616726,2541633307.1471763,708644069.1807197,1832989237.966457,2062423691.4695501,573574333.4511027,47222644.08249609,87847091.64712098,1483615860.3643608,122146790.1249892,227226587.4771067,79729171.60859743,1859332350.4618866,123362169.399066,2771067760.6502695,1832989237.966457,2771067760.6502695,0.0,3107564275.464162,3045691564.7200756,21259322.07542159,3024432242.644654,61872710.744086504,17207230.00353308,1416679.3224748827,2635412.7494136295,2447966169.6011953,201542203.70623216,374923869.33722603,2391875.148257923,55779970.5138566,3700865.0819719797,39979702.094551474,10839147.199456472,29140554.89509501,16331044.966910008,6241241.0,10089803.966910008,380400,121430.45374095485,3352864.630639538,0.3821703304953172,1.0,101142386.79038258,0
2058,4638892343.726492,2570296048.4279385,775885949.3004141,1794410099.1275244,2068596295.298553,637142834.9993511,41160043.10308027,97583071.19798273,1473535561.1742191,95191821.80227175,225682716.1510335,82129305.16985361,1859391177.692959,127075812.43574019,2844482244.5989666,1794410099.1275244,2844482244.5989666,0.0,3046111130.8983846,2984053242.0394278,23276578.479012422,2960776663.5604153,62057888.85895659,19114285.049980532,1234801.2930924082,2927492.1359394817,2431333675.9374614,157066505.9737484,372376481.64920527,2463879.1550956084,55781735.33078877,3812274.3730722056,40059661.49874057,11616081.232756397,28443580.265984178,17337113.998325802,7089532.0,10247581.998325802,380400,125085.94521919322,3353403.8603789434,0.4089222536299894,1.0,103860277.59619686,0
2059,4675932039.015632,2601179386.5373707,850962021.3247393,1750217365.2126317,2074752652.4782608,706854390.9672934,35847726.02933968,108259904.32810625,1453823788.5420763,73729862.23552297,222663714.4350323,84528134.81229192,1859437079.701712,130787437.9642571,2925714673.8030005,1750217365.2126317,2925714673.8030005,0.0,2975630092.8149323,2913387513.2405844,25528860.63974218,2887858652.600842,62242579.574347824,21205631.7290188,1075431.7808801904,3247797.1298431875,2398809251.0944257,121654272.6886129,367395128.81780326,2535844.0443687574,55783112.39105135,3923623.138927713,40139780.82173805,12447570.596852306,27692210.22488575,18372945.382191584,8039024.0,10333921.382191584,380400,128739.45078122926,3353974.747139916,0.4375468113840887,1.0,106549775.29228142,0
