Year,ATS Total Power (kWh),CAV Total Power (kWh),ECAV Power (kWh),ICECAV Power (kWh),STI Power (kWh),ECAV Sensing Power (kWh),ECAV Computing Power (kWh),ECAV Communication Power (kWh),ICECAV Sensing Power (kWh),ICECAV Computing Power (kWh),ICECAV Communication Power (kWh),STI Sensing Power (kWh),STI Computing Power (kWh),STI Communication Power (kWh),Electricity Consumption (kWh),Gasoline Consumption (kWh),Clean Electricity (kWh),Fossil Electricity (kWh),ATS Emissions (kg CO2),CAV Emissions (kg CO2),ECAV Emissions (kg CO2),ICECAV Emissions (kg CO2),STI Emissions (kg CO2),ECAV Sensing Emissions (kg CO2),ECAV Computing Emissions (kg CO2),ECAV Communication Emissions (kg CO2),ICECAV Sensing Emissions (kg CO2),ICECAV Computing Emissions (kg CO2),ICECAV Communication Emissions (kg CO2),STI Sensing Emissions (kg CO2),STI Computing Emissions (kg CO2),STI Communication Emissions (kg CO2),Total Vehicles,Total EV,Total ICEV,Total CAV,Total ECAV,Total ICECAV,Total Infra,Total STI,Incremented Car Number,EV Fraction,Clean Energy Fraction,Cumulative New Cars,shock_active
2034,6147945846.4833,5208038963.559874,188526197.62834638,5019512765.931527,939906882.9234267,13600927.942214606,172842188.3944068,2083081.2917249752,362124905.1500315,4601925790.958715,55462069.82278043,24254786.733017284,878123509.7354355,37528586.454973884,1128433080.551773,5019512765.931527,1128433080.551773,0.0,8316049056.203572,8287851849.71587,5655785.928850391,8282196063.78702,28197206.4877028,408027.83826643816,5185265.651832203,62492.43875174926,597506093.4975519,7593177555.08188,91512415.2075877,727643.6019905185,26343705.292063065,1125857.5936492165,38184047.22361476,1910642.5763134272,36273404.64730134,1553240.1945375057,88049.0,1465191.1945375057,380400,36940.93013833327,3195379.3614737615,0.05668714212319513,1.0,31944604.366042677,1
2035,6545964061.482089,5582274408.413178,205687380.9469074,5376587027.46627,963689653.0689102,16601696.434311073,186543013.6448335,2542670.867762837,433961798.1021894,4876160815.55418,66464413.80990136,26675040.301214106,895741252.2903067,41273360.477389485,1169377034.0158179,5376587027.46627,1169377034.0158179,0.0,8906449906.33982,8877539216.747753,6170621.428407222,8871368595.319345,28910689.592067305,498050.89302933216,5596290.409345005,76280.1260328851,716036966.8686125,8045665345.664397,109666282.78633723,800251.2090364231,26872237.5687092,1238200.8143216844,38260415.31806199,1966931.323858418,36293483.99420358,1863512.03382184,107486.0,1756026.03382184,380400,40627.06512537501,3195634.1992369145,0.05767916711035105,1.0,35139897.210489914,1
2036,6904566525.024315,5920962408.186337,222070740.43161386,5698891667.754724,983604116.8379778,19958032.989796985,199055989.15632123,3056718.2854956393,512173137.66445297,5108275479.312724,78443050.7775473,29094698.846657798,909492204.1494898,45017213.84183024,1205674857.2695918,5698891667.754724,1205674857.2695918,0.0,9439341497.51338,9409833374.008242,6662122.212948415,9403171251.795294,29508123.505139332,598740.9896939095,5971679.674689637,91701.54856486918,845085677.1463474,8428654540.865994,129431033.78295304,872840.9653997339,27284766.12448469,1350516.4152549072,38336936.148698114,2026316.9527784176,36310619.19591971,2202009.6337753567,129233.0,2072776.6337753567,380400,44312.293870931455,3195933.2303356677,0.058688552534782196,1.0,38335342.791126035,1
2037,6915025666.346342,5914526827.788188,225799312.96276006,5688727514.825428,1000498838.558154,23508987.34240775,198689752.78234968,3600572.838002625,592279141.0906295,5005736504.403041,90711869.33175793,31513743.91251835,920224976.6549494,48760117.99068614,1226298151.520914,5688727514.825428,1226298151.520914,0.0,9423189344.007584,9393174378.85084,6773979.388882802,9386400399.461956,30014965.156744618,705269.6202722326,5960692.58347049,108017.18514007874,977260582.7995386,8259465232.265017,149674584.3974006,945412.3173755504,27606749.299648482,1462803.5397205842,38413610.02099551,2081564.9183253038,36332045.10267022,2577255.64781163,153902.0,2423353.64781163,380400,47996.588264573315,3270465.6647253186,0.05971560220414089,1.0,41577493.83805034,1
2038,6707070324.702217,5692034166.046627,232890266.9912284,5459143899.055399,1015036158.6555903,28587578.839110494,199924291.99352702,4378396.158590885,670116912.2459428,4686393695.2356205,102633291.57383493,33932156.2885388,928601959.1664556,52502043.20059591,1247926425.6468186,5459143899.055399,1247926425.6468186,0.0,9045025226.210814,9014574141.451145,6986708.009736852,9007587433.441408,30451084.75966771,857627.3651733148,5997728.759805811,131351.88475772654,1105692905.2058055,7732549597.138773,169344931.09682763,1017964.6886561639,27858058.77499367,1575061.2960178773,38490437.2410375,2140692.651354457,36349744.58968306,2981393.9225672144,190498.0,2790895.9225672144,380400,51679.919048374366,3270772.8597390205,0.06389569435843076,1.0,44791771.52493012,0
2039,6385160697.747111,5357427641.957863,234947717.25105667,5122479924.706806,1027733055.7892483,34269525.15044127,195429564.43193892,5248627.668676483,747166036.1985531,4260879961.7622166,114433926.74603683,36349915.97312175,935140181.2923418,56242958.52378474,1262680773.040305,5122479924.706806,1262680773.040305,0.0,8489972298.957438,8459140307.283761,7048431.5175316995,8452091875.76623,30831991.67367745,1028085.754513238,5862886.932958167,157458.8300602945,1232823959.7276125,7030451936.907657,188815979.13096076,1090497.4791936523,28054205.438770253,1687288.7557135422,38567418.115519576,2203972.662858373,36363445.452661216,3414430.1933137076,233439.0,3180991.1933137076,380400,55362.25575916789,3271082.4319360033,0.06836839296352092,1.0,47978175.45936474,0
2040,6014378249.358808,4975385206.124873,233898126.3840621,4741487079.74081,1038993043.2339351,40615015.299701184,187062625.32828718,6220485.756073732,823330965.7675422,3792056972.872388,126099141.10088016,38767002.13316096,940243209.374861,59982831.725913204,1272891169.6179974,4741487079.74081,1272891169.6179974,0.0,7861640416.660877,7830470625.363859,7016943.791521863,7823453681.572337,31169791.29701805,1218450.4589910356,5611878.759848615,186614.57268221196,1358496093.5164447,6256894005.23944,208063582.81645226,1163010.0639948288,28207296.281245828,1799484.951777396,38644552.95175062,2280115.870309964,36364437.08144067,3876370.365592107,283573.0,3592797.365592107,380400,59043.5666673687,3271395.1415534616,0.07315418047096739,1.0,51136705.92754873,0
2041,5636662064.989488,4587530998.373206,231217442.8683291,4356313555.504876,1049131066.616281,47689553.45286131,176223886.55401316,7304002.861454622,898507679.9806209,3320192872.456313,137613003.0679424,41183393.06146403,944226044.3346182,63721629.22019878,1280348509.4846103,4356313555.504876,1280348509.4846103,0.0,7226327821.867583,7194853889.869095,6936523.286049873,7187917366.583045,31473931.99848843,1430686.6035858393,5286716.596620395,219120.08584363866,1482537671.9680243,5478318239.552917,227061455.06210497,1235501.7918439207,28326781.330038544,1911648.8766059633,38721842.05765411,2370172.0391317187,36351670.01852241,4367220.590846264,341844.0,4025376.590846264,380400,62723.818712126274,3271712.074127376,0.07827497310393511,1.0,54267364.178398915,0
2042,5277829398.711605,4219436460.170751,228034425.5045677,3991402034.6661835,1058392938.5408545,55564984.05244864,163959258.96704036,8510182.48507871,972582056.0312505,2869861944.7277093,148958033.90722367,43599066.13160065,947334556.4116997,67459315.9975542,1286427364.0454223,3991402034.6661835,1286427364.0454223,0.0,6624406178.120564,6592654389.964339,6841032.765137031,6585813357.199203,31751788.156225633,1666949.521573459,4918777.769011211,255305.47455236127,1604760392.4515631,4735272208.80072,245780755.94691905,1307971.9839480193,28420036.692350987,2023779.479926626,38799285.741769426,2475267.218825001,36324018.52294444,4886987.378552293,409306.0,4477681.378552293,380400,66402.97743255708,3272034.7799053937,0.08375422122121057,1.0,57370152.82535852,0
2043,4952632347.685134,3885661838.9300013,225206665.84312078,3660455173.08688,1066970508.7551321,64319283.54842898,151036415.00583267,9850967.288859142,1045430219.8945348,2454909691.7838187,160115261.40852705,46013997.74999801,949760655.4526678,71195855.55246627,1292177174.5982528,3660455173.08688,1292177174.5982528,0.0,6078516350.8313,6046507235.5686455,6756199.975293623,6039751035.593352,32009115.26265396,1929578.5064528694,4531092.45017498,295529.01866577426,1724959862.8259823,4050600991.4433007,264190181.32406962,1380419.9324999403,28492819.663580034,2135875.6665739883,38876884.31325296,2596609.1924386234,36280275.12081436,5435677.762242116,487129.0,4948548.762242116,380400,70081.00689478403,3272365.4730077162,0.08961701670669531,1.0,60445076.41455369,0
2044,4668367569.497711,3593354063.9758673,223387600.8026659,3369966463.173201,1075013505.521844,74037911.02626349,138010243.82150415,11339445.954898233,1116916410.1561532,2081986160.295765,171063892.72128314,48428163.30509122,951654132.4124345,74931209.8043181,1298401106.3245099,3369966463.173201,1298401106.3245099,0.0,5599396697.425517,5567146292.259862,6701628.024079977,5560444664.235782,32250405.165655315,2221137.3307879046,4140307.314645124,340183.378646947,1842912076.7576528,3435277164.488012,282255422.99011713,1452844.8991527364,28549623.97237303,2247936.294129543,38954638.081879474,2735493.3410212444,36219144.74085825,6013299.545028795,576617.0,5436682.545028795,380400,73757.86961449076,3272707.31594301,0.09589020787616398,1.0,63492142.22808651,0
2045,4427437193.9737425,3344798415.3921638,223073602.04530704,3121724813.3468566,1082638778.5815785,84813558.15735887,125270228.99937265,12989814.888575535,1186893413.566206,1753050018.7178535,181781381.06279698,50841537.11332141,953131902.4544231,78665339.0138339,1305712380.6268854,3121724813.3468566,1305712380.6268854,0.0,5190017313.44112,5157538150.083673,6692208.061359211,5150845942.022313,32479163.357447352,2544406.744720766,3758106.8699811795,389694.44665726606,1958374132.3842397,2892532530.884458,299939278.753615,1525246.1133996423,28593957.07363269,2359960.170415017,39032547.35804323,2893308.970344249,36139238.387699,6619861.6622918155,679215.0,5940646.6622918155,380400,77433.52647467476,3273064.8260595873,0.10260252242749547,1.0,66511361.419651285,0
2046,4229141513.4474163,3139203999.6069517,224646341.48981768,2914557658.117134,1089937513.8404646,96747506.99333365,113081248.32184324,14817586.174640773,1255200443.2439978,1467114114.123297,192243100.74983937,53254092.36175815,954285219.784406,82398201.69430058,1314583855.3302824,2914557658.117134,1314583855.3302824,0.0,4848457651.55318,4815759526.137966,6739390.24469453,4809020135.893271,32698125.415213935,2902425.2098000096,3392437.4496552967,444527.58523922315,2071080731.3525963,2420738288.30344,317201116.23723495,1597622.7708527443,28628556.59353218,2471946.050829017,39110612.45275932,3071546.1606504377,36039066.2921089,7255374.71685649,796529.0,6458845.71685649,380400,81107.93663825915,3273444.4561898485,0.10978469899742016,1.0,69502750.61977527,0
2047,4070921146.988058,2973940282.161212,228403713.822322,2745536568.33889,1096980864.8268461,109950290.87733892,101613734.14438127,16839688.800601833,1321662153.6113117,1221452218.3990843,202422196.32849386,55665801.04710486,955185309.2625482,86129754.51719306,1325384578.6491683,2745536568.33889,1325384578.6491683,0.0,4569896875.118644,4536987449.173839,6852111.41466966,4530135337.759169,32909425.944805384,3298508.7263201675,3048412.024331438,505190.66401805496,2180742553.458664,2015396160.358489,333996623.9420149,1669974.0314131456,28655559.277876444,2583892.635515792,39188833.67766484,3271803.2202106863,35917030.457454175,7919851.767911847,930342.0,6989509.767911847,380400,84781.0574551958,3273855.424142435,0.11746962792723958,1.0,72466334.20463337,0
2048,3949203109.010921,2845378760.6966543,234583671.82263193,2610795088.8740225,1103824348.3142667,124542010.16368113,90967144.64746344,19074517.01148734,1386088238.6549273,1012417329.1739628,212289521.04513282,58076633.91082686,955887762.1916398,89859952.21179998,1338408020.1368985,2610795088.8740225,1338408020.1368985,0.0,4347964137.2462435,4314849406.796816,7037510.154678958,4307811896.642137,33114730.449428,3736260.304910434,2729014.3394239033,572235.5103446201,2287045593.7806296,1670488593.1370385,350277709.7244691,1742299.0173248057,28676632.86574919,2695798.566353999,39267211.34502017,3495794.853595233,35771416.491424955,8613309.492866833,1082628.0,7530681.492866833,380400,88452.8443636628,3274310.8976909965,0.12569250188214637,1.0,75402147.50237085,0
2049,3857845648.5390096,2747334373.254132,243197674.34019387,2504136698.913938,1110511275.284878,140816966.52474436,80813562.56099164,21567145.254457857,1449951915.2929196,832114074.8076258,222070708.81339273,60486560.37012062,956435967.4563423,93588747.45841499,1353708949.625072,2504136698.913938,1353708949.625072,0.0,4172436821.6967497,4139121483.4382033,7295930.230205816,4131825553.2079973,33315338.258546337,4224508.99574233,2424406.8768297494,647014.3576337358,2392420660.2333174,1372988223.4325824,366416669.542098,1814596.8111036187,28693079.02369027,2807662.4237524495,39345745.76771021,3750907.3207143117,35594838.446995914,9352132.633989418,1257777.0,8094355.633989418,380400,92123.25078492831,3349000.08741536,0.13449097701389662,1.0,78375901.57574993,0
2050,3795534303.8389597,2678458874.931417,254644650.28756794,2423814224.643849,1117075428.9075422,158777170.81053752,71549597.9711751,24317881.505855322,1511307481.718871,681038981.7113295,231467761.2136481,62895548.44442026,956863789.6884995,97316090.77462268,1371720079.1951103,2423814224.643849,1371720079.1951103,0.0,4040445073.0382037,4006932810.1709776,7639339.508627038,3999293470.6623507,33512262.867226265,4763315.124316125,2146487.939135253,729536.4451756596,2493657344.8361373,1123714319.8236935,381921806.00251937,1886866.4533326079,28705913.690654982,2919482.72323868,39424437.25924563,4023924.8421440213,35400512.41710162,10120609.480842894,1456410.0,8664199.480842894,380400,95792.22801141703,3349464.351274438,0.14390534540486938,1.0,81321227.6522688,0
2051,3758204414.3102627,2634661259.5507584,269088842.65166247,2365572416.899096,1123543154.7595043,178579893.2596093,63158136.54253192,27350812.849521205,1569904071.6250472,555226089.0324854,240442256.24156323,65303564.677112214,957197659.6882216,101041930.39417055,1392631997.411167,2365572416.899096,1392631997.411167,0.0,3944973447.8058434,3911267153.1630583,8072665.279549873,3903194487.883508,33706294.64278513,5357396.797788279,1894744.0962759575,820524.3854856361,2590341718.181328,916123046.9036008,396729722.79857934,1959106.9403133662,28715929.790646646,3031257.9118251163,39503286.13376412,4316104.3262809245,35187181.80748321,10918748.866761032,1681255.0,9237493.866761032,380400,99459.72508747892,3349931.3064544946,0.15397871958321024,1.0,84238122.68797679,0
2052,3742064486.1626587,2612129493.8971972,286692563.7302436,2325436930.1669536,1129934992.265461,200396589.35081363,55603775.43714216,30692198.942287836,1625468144.3163068,451016486.70561653,248952299.1450302,67710574.05210249,957458206.0754821,104766212.1378764,1416627555.9957047,2325436930.1669536,1416627555.9957047,0.0,3879469761.455344,3845571711.6873803,8600776.911907308,3836970934.775473,33898049.76796383,6011897.680524409,1668113.263114265,920765.9682686351,2682022438.1219063,744177203.0642673,410771293.5892998,2031317.2215630747,28723746.182264462,3142986.364136292,39582292.70603164,4628791.001306274,34953501.704725385,11746559.884304894,1935331.0,9811228.884304894,380400,103125.68868231805,3350401.7138209864,0.16475722995403497,1.0,87126584.22951937,0
2053,3743663414.3536716,2607396466.3261714,307623154.2740608,2299773312.0521107,1136266948.0275002,224413488.1608153,48839103.988024704,34370562.12522079,1677702551.8598409,365118380.64092016,256952379.55134958,70116539.90485147,957661528.8466731,108488879.27597548,1443890102.3015609,2299773312.0521107,1443890102.3015609,0.0,3837942667.9550295,3803854659.5142045,9228694.628221823,3794625964.8859825,34088008.440825,6732404.644824458,1465173.119640741,1031116.8637566237,2768209210.5687375,602445328.0575182,423971426.25972676,2103496.197145544,28729845.86540019,3254666.378279264,39661457.291443706,4963424.663987516,34698032.6274562,12604051.995358905,2221971.0,10382080.995358905,380400,106790.06295449534,3350876.659539439,0.17629023605081742,1.0,89986610.66380465,0
2054,3759913164.1966834,2617361674.5682807,332060231.7495713,2285301442.8187094,1142551489.6284027,250833478.44888225,42809777.00943115,38416976.29125795,1726283533.5210423,294624998.1544998,264392911.1431672,72521423.82745886,957820193.4196819,112209872.38126183,1474611721.377974,2285301442.8187094,1474611721.377974,0.0,3814985732.2922096,3780709187.6033573,9961806.952487139,3770747380.6508703,34276544.68885208,7525004.353466467,1284293.3102829345,1152509.2887377383,2848367830.3097196,486131246.9549247,436248303.3862259,2175642.7148237657,28734605.802590456,3366296.1714378544,39740780.2060266,5321546.392973533,34419233.81305308,13491235.192482898,2544859.0,10946376.192482898,380400,110452.78940736938,3351357.694488287,0.18863055257437467,1.0,92818201.5705869,0
2055,3788084874.0528464,2639286552.805909,360200000.71164554,2279086552.0942636,1148798321.246937,279876865.76382506,37457952.10616236,42865182.84165812,1770859521.7779033,237006981.52548778,271220048.79087263,74925185.56734705,957944006.5072656,115929129.17232452,1508998321.9585826,2279086552.0942636,1508998321.9585826,0.0,3805762760.614292,3771298810.976884,10806000.021349367,3760492810.9555345,34463949.63740811,8396305.972914752,1123738.5631848709,1285955.4852497436,2921918210.9335403,391061519.5170548,447513080.5049398,2247755.5670204116,28738320.195217967,3477873.8751697354,39820261.76643865,5704805.772831448,34115455.993607216,14408120.23524395,2908058.0,11500062.23524395,380400,114113.80673478752,3351847.0334197655,0.2018346912545809,1.0,95621358.22031686,0
2056,3825787272.164894,2670772283.2014275,392260358.50927293,2278511924.6921544,1155014988.9634666,311783438.8000939,32725012.545673944,47751907.163505085,1811047860.9852867,190088877.71476352,277375185.99210423,77327782.91905306,958040621.6982924,119646584.34612122,1547275347.4727397,2278511924.6921544,1547275347.4727397,0.0,3805962936.1662364,3771312486.4973326,11767810.755278187,3759544675.7420545,34650449.668904,9353503.164002817,981750.3763702182,1432557.2149051526,2988228970.625723,313646648.2293598,457669056.88697195,2319833.487571592,28741218.65094877,3589397.5303836367,39899902.28997152,6114968.685527507,33784933.60444403,15354718.996172443,3316053.0,12038665.996172443,380400,117773.05065628108,3352347.839475885,0.21596311964240156,1.0,98396084.27700606,0
2057,3870936714.5441613,2709729361.416792,428483978.7313615,2281245382.6854305,1161207353.1273696,346813616.57263947,28553327.830819346,53117034.32790269,1846433007.3699024,152017696.127672,282794679.18785596,79729171.60859743,958116012.1197063,123362169.399066,1589691331.8587313,2281245382.6854305,1589691331.8587313,0.0,3811745621.386722,3776909400.792901,12854519.361940844,3764054881.43096,34836220.593821086,10404408.497179184,856599.8349245803,1593511.0298370807,3046614462.160339,250829198.61065876,466611220.6599623,2391875.148257923,28743480.363591187,3700865.0819719797,39979702.094551474,6553925.741052676,33425776.35349881,16331044.966910008,3773787.0,12557257.966910008,380400,121430.45374095485,3352864.630639538,0.2310805380173697,1.0,101142386.79038258,0
2058,3921722369.86163,2754342412.9052577,469142008.50488126,2285200404.4003763,1167379956.9563723,385250525.01028734,24887556.359201442,59003927.1353925,1876563257.1567206,121227800.59247783,287409346.65117794,82129305.16985361,958174839.3507786,127075812.43574019,1636521965.4612536,2285200404.4003763,1636521965.4612536,0.0,3819676326.224458,3784654927.515767,14074260.255146438,3770580667.2606206,35021398.708691165,11557515.75030862,746626.6907760432,1770117.814061775,3096329374.308589,200025870.97758842,474225421.97444355,2463879.1550956084,28745245.180523355,3812274.3730722056,40059661.49874057,7023701.440768203,33035960.057972375,17337113.998325802,4286709.0,13050404.998325802,380400,125085.94521919322,3353403.8603789434,0.24725617567858557,1.0,103860277.59619686,0
2059,3976570741.6409864,2803034427.504905,514536953.0455143,2288497474.4593916,1173536314.1360805,427401805.7926461,21675444.10035186,65459703.15251629,1900947924.8215117,96405513.32190345,291144036.3159763,84528134.81229192,958220741.3595316,130787437.9642571,1688073267.1815948,2288497474.4593916,1688073267.1815948,0.0,3826663030.8734436,3791456941.4493613,15436108.591365429,3776020832.857996,35206089.42408241,12822054.173779383,650263.3230105557,1963791.0945754887,3136564075.9554944,159069096.98114067,480387659.9213609,2535844.0443687574,28746622.24078595,3923623.138927713,40139780.82173805,7526464.199358008,32613316.622380048,18372945.382191584,4860822.0,13512123.382191584,380400,128739.45078122926,3353974.747139916,0.2645641079760866,1.0,106549775.29228142,0
