Year,ATS Total Power (kWh),CAV Total Power (kWh),ECAV Power (kWh),ICECAV Power (kWh),STI Power (kWh),ECAV Sensing Power (kWh),ECAV Computing Power (kWh),ECAV Communication Power (kWh),ICECAV Sensing Power (kWh),ICECAV Computing Power (kWh),ICECAV Communication Power (kWh),STI Sensing Power (kWh),STI Computing Power (kWh),STI Communication Power (kWh),Electricity Consumption (kWh),Gasoline Consumption (kWh),Clean Electricity (kWh),Fossil Electricity (kWh),ATS Emissions (kg CO2),CAV Emissions (kg CO2),ECAV Emissions (kg CO2),ICECAV Emissions (kg CO2),STI Emissions (kg CO2),ECAV Sensing Emissions (kg CO2),ECAV Computing Emissions (kg CO2),ECAV Communication Emissions (kg CO2),ICECAV Sensing Emissions (kg CO2),ICECAV Computing Emissions (kg CO2),ICECAV Communication Emissions (kg CO2),STI Sensing Emissions (kg CO2),STI Computing Emissions (kg CO2),STI Communication Emissions (kg CO2),Total Vehicles,Total EV,Total ICEV,Total CAV,Total ECAV,Total ICECAV,Total Infra,Total STI,Incremented Car Number,EV Fraction,Clean Energy Fraction,Cumulative New Cars,shock_active
2034,1177959143.101396,944222359.492452,7796094.850302334,936426264.6421497,233736783.60894418,899131.9469506362,6830002.041005539,66960.86234615906,107999041.40093374,820384233.5895958,8042989.651620161,5711410.515052474,222377080.84677798,5648292.247113747,241532878.45924652,936426264.6421497,97177607.15435185,144355271.30489466,1620196300.5266247,1547527155.1998324,2423818.5402855794,1545103336.6595469,72669145.32679231,279541.581397962,2123458.718121622,20818.240765995404,178198418.31154066,1353633985.422833,13270932.925173264,1775686.7974777587,69137395.30376585,1756063.225548709,10594579.304577483,99277.10916374574,10495302.195413733,325282.7656063848,4276,321006.7656063848,171000,8344.562128334954,886589.8235035017,0.013145912777650067,0.4023369728140282,8863415.04400637,1
2035,1225602265.903024,987942839.7738636,8731223.73814468,979211616.0357189,237659426.12916034,1089253.5591905906,7560850.430195981,81119.74875810897,122160394.68876597,847953596.2423742,9097625.104578793,6281744.630041727,225165358.04614633,6212323.452972302,246390649.86730504,979211616.0357189,104088671.60715728,142301978.26014778,1689972815.7372248,1618331165.0759554,2631998.6170192696,1615699166.4589362,71641650.66126932,328351.895147077,2279193.440986544,24453.28088564846,201564651.23646384,1399123433.7999172,15011081.422555007,1893611.213569852,67875355.0191392,1872684.4285602858,10615768.463186638,105913.76929099369,10509854.69389564,368338.52628387406,5181,363157.52628387406,171000,9177.839379881463,886657.670929309,0.014066126672085573,0.4224538214547296,9749987.53594886,1
2036,1269717782.8745935,1028745476.5739508,9732486.121376216,1019012990.4525746,240972306.30064288,1313937.4271138415,8320696.111572121,97852.58269025412,137572177.36278757,871195429.5703905,10245383.51939657,6852368.32829106,227343296.93052003,6776641.041831781,250704792.4220191,1019012990.4525746,111206757.49648154,139498034.92553756,1754456654.4344113,1684208639.2490234,2837205.002275355,1681371434.246748,70248015.18538786,383037.7762056401,2425641.3351892163,28525.8908804993,226994092.64859948,1437472458.7911441,16904882.80700434,1997595.8307055347,66274899.46975997,1975519.8849223596,10637000.000113012,113388.14013389943,10523611.859979108,415309.5208573049,6251,409058.5208573049,171000,10011.539722273692,886736.5545265935,0.015050755539131565,0.4435765125274661,10636602.406208567,1
2037,1247060769.2490177,1003253272.3205698,10159533.99435264,993093738.326217,243807496.92844796,1555710.4647309387,8487965.434897538,115858.09472416255,152070589.2643955,829698028.3949752,11325120.666846393,7422974.407468108,229043581.31464797,7340941.206331878,253967030.9228006,993093738.326217,118286500.36737558,135680530.55542502,1709993528.5269918,1641460462.3556526,2855794.117394504,1638604668.2382581,68533066.17133927,437302.4191874636,2385924.5681054313,32567.13010160869,250916472.28625256,1369001746.851709,18686449.100296546,2086560.92476298,64383003.44375396,2063501.8028223368,10658274.00011324,121665.20701209917,10536608.793101136,467379.32765945257,7527,459852.32765945257,171000,10845.21432261097,907429.7394291125,0.016104308426870776,0.4657553381538394,11536179.661523007,1
2038,1184657126.3589249,938387430.5893201,10171924.163258882,928215506.4260613,246269695.76960486,1811062.0085530637,8225987.318741685,134874.83596413455,165264291.4415422,750643522.5401751,12307692.444343962,7993549.194817448,230370936.1499691,7905210.424818311,256441619.93286374,928215506.4260613,125411006.07897678,131030613.85388696,1600833222.712314,1534303528.2773228,2747942.674321686,1531555585.603001,66529694.4349911,489257.9318593028,2222248.340510362,36436.4019520217,272686080.8785446,1238561812.1912887,20307692.533167537,2159455.241621779,62234648.6475496,2135590.5458197263,10679590.548113467,130522.80959848368,10549067.738514978,523457.07537438313,9020,514437.07537438313,171000,11678.843204539506,907514.8586129192,0.01723161001675173,0.48904310506153137,12428022.931217087,1
2039,1101265197.5363843,852824502.9793929,9895812.587542295,842928690.3918506,248440694.5569916,2079748.4544378447,7661179.46857379,154884.66453066125,177153682.48290148,652581879.3730503,13193128.535898855,8564091.571777279,231407155.39412352,8469447.59109079,258336507.1445339,842928690.3918506,132654571.98494901,125681935.1595849,1457652943.8858945,1393391962.5958123,2559623.4492587834,1390832339.1465535,64260981.290082134,537941.969438704,1981619.441886748,40062.037933331696,292303576.09678745,1076760100.965533,21768662.08423311,2215164.18331492,59855133.27311062,2190683.833656591,10700949.729209691,140001.67221552844,10560948.056994157,583543.5553167893,10759,572784.5553167893,171000,12512.424733803025,907600.5879086405,0.01843782271792435,0.5134952603146079,13312132.060294326,1
2040,1009259041.6232468,758874693.8717916,9426935.748656401,749447758.1231353,250384347.75145528,2361479.759048691,6889590.009519716,175865.98008799437,187739235.5755102,547727058.3665564,13981464.18106868,9134601.007266665,232216094.5642511,9033652.179937499,259811283.50011167,749447758.1231353,140082455.78624037,119728827.7138713,1300655688.433696,1238913389.8287592,2324588.9255859647,1236588800.9031732,61742298.604936905,582317.5040375554,1698904.6138603287,43366.80768808052,309769738.6995918,903749646.304818,23069415.89876332,2252502.0756787215,57262187.43389851,2227609.0953596695,10722351.628668113,150145.37853513972,10572206.250132969,647639.580273241,12777,634862.580273241,171000,13345.958134474498,907687.1170537509,0.019728470308179057,0.5391700233303384,14188507.062902091,1
2041,916527764.730011,664377260.2797961,8835337.518455798,655541922.7613403,252150504.45021492,2655448.9138863194,5982129.922105756,197758.68246372242,197022251.06481192,443846875.4763252,14672796.220203219,9705076.991313212,232847603.77187982,9597823.687021872,260985841.9686707,655541922.7613403,147751529.628293,113234312.34037769,1142693874.6152492,1083710931.1168444,2066758.5606330074,1081644172.5562115,58982943.49840463,621161.5304603972,1399337.3995622746,46259.63061033543,325086714.25693965,732347344.5359366,24210113.76333531,2270207.6645629574,54467616.818618625,2245119.0152230454,10743796.331925446,161000.57361672373,10582795.758308718,715745.9939399448,15109,700636.9939399448,171000,14179.442661467161,907774.7169582583,0.02110946322975159,0.5661285244968554,15057148.19323014,1
2042,827846462.9818083,574068382.9261392,8173522.545981736,565894860.3801575,253778080.05566907,2960979.95312566,4992030.162257424,220512.43059865298,205003819.06773484,345623835.475074,15267205.837348731,10275519.005341178,233340599.45082882,10161961.599499086,261951602.6016508,565894860.3801575,155713187.98398215,106238414.61766864,991517122.5756135,935529725.9884843,1803206.3612244972,933726519.6272597,55987396.58712929,653238.2894764617,1101319.5954824323,48648.47626560337,338256301.4617625,570279328.533872,25190889.631625406,2266939.5148880566,51478570.089529686,2241886.9827115494,10765283.924589299,172617.1808897131,10592666.74369958,787863.6849142158,17796,770067.6849142158,171000,15012.877557124482,907863.774492763,0.022587125655834202,0.5944349507216982,15918056.045773514,1
2043,745864285.662437,490566831.3210623,7477784.037729186,483089047.2833332,255297454.34137467,3276710.869303474,3957047.376425198,244025.79200051408,211686125.7409966,255638065.70064685,15764855.841689713,10845926.520236135,233725462.42703643,10726065.394102093,262775238.37910384,483089047.2833332,164012925.17060333,98762313.2085005,851398472.3768681,798642184.8085856,1545256.7910859059,797096928.0174997,52756287.56828245,677120.3471067091,817709.4043125869,50427.03966660978,349282107.4726444,421802808.40606725,26012012.138788026,2241271.147502024,48298514.13771889,2216502.2830615267,10786814.492438477,185048.63553648093,10601765.85690199,863993.6074104432,20881,843112.6074104432,171000,15846.262048392553,907954.8421854377,0.024168224451742597,0.6241566982577831,16771231.697105775,1
2044,726585380.7761922,469853037.21413434,7668243.800224856,462184793.4139095,256732343.5620579,3771718.4003008315,3615635.01729714,280890.3826268838,227331177.13437387,217923629.8512802,16929986.42825538,11416298.995970525,234025910.02931607,11290134.536771316,264400587.36228278,462184793.4139095,173278767.50673398,91121819.85554878,813364182.0859271,764077048.3744277,1472139.2414769938,762604909.1329507,49287133.711499415,724089.479878153,694124.7996921265,53924.96190671428,375096442.2717169,359573989.2546123,27934477.606621373,2191685.890830675,44927982.81484193,2167465.005826806,10808388.121423354,198352.13604910392,10610035.985374246,944136.8118956481,24415,919721.8118956481,171000,16679.595346273018,908048.7092179358,0.02586000016336458,0.6553645331706722,17647964.262099527,1
2045,711558880.1174058,453457618.1588753,7924231.96563653,445533386.1932388,258101261.95853052,4320638.468802547,3281823.5066359923,321769.9901979911,242924323.24925512,184517811.45993394,18091251.484049723,11986635.881316917,234260457.5948425,11854168.48237108,266025493.92416704,445533386.1932388,183060857.3189647,82964636.60520235,782104231.2410141,736529329.1040033,1399241.8851593342,735130087.2188439,45574902.137010776,762927.983733448,579496.527877916,56817.37354797028,400825133.3612709,304454388.90889096,29850564.94868204,2116571.4305216125,41365150.05173319,2093180.654755972,10830004.897666203,212588.9161870784,10617415.98147912,1028294.4903432482,28453,999841.4903432482,171000,17512.876645404132,908146.5028479826,0.0276702001748001,0.6881327598292059,18520882.19923477,1
2046,700736500.0323122,441317837.3188322,8257928.145510259,433059909.17332196,259418662.71347997,4928476.991274171,2962413.734969481,367037.41926660767,258457782.70236075,155354054.96319127,19248071.507769957,12556936.613559017,234443559.42551714,12418166.674403816,267676590.85899022,433059909.17332196,193406882.76994365,74269708.08904658,757485910.6636028,715873475.3468698,1324625.210888572,714548850.1359812,41612435.316733025,790559.6608364086,475190.3684892963,58875.18156286716,426455341.4588952,256334190.68926558,31759317.987820428,2014214.0397399007,37606266.835142605,1991954.4418505207,10851664.907461535,227824.5402225843,10623840.367238946,1116468.04300908,33055,1083413.04300908,171000,18346.105123638532,908249.833298834,0.02960711418703611,0.7225393978206662,19389990.322607815,1
2047,693884278.8541726,433188450.19126165,8680178.676515156,424508271.5147465,260695828.66291082,5601059.938193161,2661992.192228389,417126.5460936061,273922503.3979887,130185995.75214066,20399772.36461715,13127200.618194269,234586499.5000006,12982128.544715945,269376007.339426,424508271.5147465,204366517.03688243,65009490.30254354,739074388.66171,701683618.3126172,1244970.3132854365,700438647.9993317,37390770.349092804,803342.1437336551,381801.04085743084,59827.12869435045,451972130.6066813,214806892.99103206,33659624.401618294,1882792.4718198695,33645992.62976239,1861985.2475105436,10873368.237276457,244129.22533164706,10629239.011944806,1208659.1768665102,38290,1170369.1768665102,171000,19179.27994160874,908361.000744231,0.03167961218012864,0.7586663677116996,20255295.562674556,1
2048,690666829.4255637,428725261.7770881,9199716.206289403,419525545.5707987,261941567.64847568,6344226.374725034,2383017.60942659,472472.2221377789,289309471.2271218,108670391.59491017,21545682.74876673,13697427.308627333,234698086.8266536,13546053.513194734,271141283.85476506,419525545.5707987,215991061.6067206,55150222.248044476,726271993.1640416,693372617.5051688,1155467.3133510083,692217150.1918178,32899375.658872847,796823.0802035613,299302.5972855391,59341.635861908086,477360627.5247509,179306146.13160178,35550376.53546511,1720371.495949,29477644.93526641,1701359.2276574331,10895114.97375101,261578.1964360718,10633536.777314935,1304870.0505731122,44231,1260639.0505731122,171000,20012.400242279302,908483.2910011467,0.03389718503273764,0.7965996860972846,21116807.85910227,1
2049,690662310.4018037,427499555.04355794,9824599.753381211,417674955.29017675,263162755.35824588,7173341.905168031,2117039.081431598,534218.7667815812,304961559.2218981,90002058.69762616,22711337.37065251,14267616.085854042,234785198.28493604,14109940.987455772,272987355.11162704,417674955.29017675,228334723.4599726,44652631.65165446,718340033.758418,690213710.340712,1050034.111920376,689163676.2287916,28126323.417706035,766672.8300358546,226265.0191939582,57096.262690563206,503186572.7161318,148503396.85108316,37473706.66157664,1524895.0554728329,25093385.314585075,1508043.0476481267,10916905.203698512,280667.4651613295,10636237.73853718,1407375.7935117346,51046,1356329.7935117346,171000,20845.46515048506,929219.9693766143,0.03626998798502928,0.8364296704021489,21993958.02167674,1
2050,693585754.7903771,429220995.6844584,10564660.657864872,418656335.0265935,264364759.10591865,8088026.688930202,1874296.0766973146,602337.8922373554,320512292.90209186,74274598.27028714,23869443.854214504,14837766.33813552,234853202.40526247,14673790.36252067,274929419.7637836,418656335.0265935,241457080.15471932,33472339.609064247,714762835.0030531,691704423.1784353,921470.3845559986,690782952.7938793,23058411.8246177,705453.5213868314,163479.77303751127,52537.09013165586,528845283.28845155,122553087.14597377,39384582.35945393,1294179.0272624833,20484356.0756945,1279876.7216607153,10938739.014105909,301096.51064672275,10637642.503459182,1513995.0995700194,58756,1455239.0995700194,171000,21678.47377245503,929348.6690203156,0.03880888714398133,0.8782511539222564,22867228.94298213,1
2051,699048098.8136411,433496330.15162843,11428741.179807588,422067588.9718209,265551768.66201267,9096800.943292402,1654476.1136797694,677464.1228354159,335948183.71384716,61100407.58872494,25018997.669248763,15407877.440662133,234906290.2008658,15237601.020484721,276980509.84182024,422067588.9718209,255421375.0016812,21559134.84013902,714853730.4736243,697172482.3122246,760960.5087201729,696411521.8035045,17681248.161399774,605692.8024377989,110160.07496569521,45107.63131667866,554314503.1278478,100815672.52139615,41281346.15426046,1025903.5593753578,15640778.566990776,1014566.0350336408,10960616.49213412,322959.3819273911,10637657.110206725,1624729.1872087987,67468,1557261.1872087987,171000,22511.42519532139,929478.0659368522,0.041525509244060024,0.9221637116183693,23736620.528976575,1
2052,706686892.0620648,439959837.5388503,12424870.59249256,427534966.9463577,266727054.52321443,10208075.84181658,1456570.888559602,760223.8621163786,351255921.3497159,50120038.03658361,26159007.56005826,15977948.755206835,234947733.43783352,15801372.330174092,279151925.11570704,427534966.9463577,270294964.1386192,8856960.977087852,717970024.8741926,705990723.8378437,558028.3763535268,705432695.4614902,11979301.03634897,458467.22871661,65417.815174497584,34143.332462419305,579572270.2270312,82698062.76036295,43162362.47409613,717604.9629615701,10552021.547610655,709674.525776746,10982537.72511839,346356.73593163886,10636180.989186745,1739579.307578927,77294,1662285.307578927,171000,23344.31848661305,929608.3500380199,0.04443229489114423,0.9682718971992879,24602132.854058146,1
2053,716172262.1237473,448279092.5889374,13561988.28906322,434717104.2998742,267893169.53481,11431320.702761156,1279345.2696961646,851322.3166058993,366420507.6946566,41008240.03000771,27288356.57520985,16547979.629767584,234980086.25825024,16365103.646792188,281455157.8238732,434717104.2998742,281455157.8238732,0.0,725726876.8295085,717690081.7434642,406859.6486718966,717283222.0947924,8036795.0860443,342939.62108283467,38380.35809088494,25539.669498176976,604593837.6961833,67663596.04951273,45025788.349096246,496439.3888930275,7049402.587747507,490953.10940376564,11004502.800568625,371396.3046354186,10633106.495933201,1858546.7582587944,88360,1770186.7582587944,171000,24177.15269373318,929739.7924084943,0.04754255553352433,1.0,25463766.23279994,1
2054,727209543.4869568,458157437.1964035,14850022.300359843,443307414.89604366,269052106.2905534,12777077.626868144,1121400.0875602218,951544.5859314776,381425235.4729285,33476378.945806228,28405800.47730891,17117969.398198433,235005342.58080015,16928794.3115548,283902128.59091324,443307414.89604366,283902128.59091324,0.0,739974298.4361994,731902735.2474828,445500.6690107953,731457234.578472,8071563.188716602,383312.3288060443,33642.00262680665,28546.337577944327,629351638.5303321,55236025.26058027,46869570.7875597,513539.08194595296,7050160.277424004,507863.829346644,11026511.806169763,398193.39674936846,10628318.40942039,1981632.903386968,100807,1880825.903386968,171000,25009.926843420224,929872.7800939009,0.050870534420871034,1.0,26321521.321919568,1
2055,739539568.9823558,469334148.9730356,16299258.5780913,453034890.39494425,270205420.00932026,14256351.59530996,981196.7410648307,1061710.241716509,396252667.04428,27272182.71398432,29510040.636679936,17687917.379828773,235025058.9781779,17492443.6513136,286504678.5874116,453034890.39494425,286504678.5874116,0.0,756102709.5092802,747996546.9090006,488977.757342739,747507569.1516579,8106162.600279608,427690.54785929876,29435.902231944918,31851.30725149527,653816900.6230619,44999101.478074126,48691567.050521895,530637.5213948631,7050751.769345337,524773.309539408,11048564.829782102,426871.43728054315,10621693.392501554,2108839.203149895,114787,1994052.2031498952,171000,25842.63994119162,930007.8657977767,0.05443147183033201,1.0,27175399.26522112,1
2056,752936214.9026507,481581890.4420988,17921488.719622314,463660401.7224764,271354324.460552,15881532.984550733,857213.7052381439,1182742.0298334374,410883162.5981537,22177624.702436358,30599614.42188637,18257822.879070476,235040450.6033139,18056050.97816757,289275813.1801743,463660401.7224764,289275813.1801743,0.0,773717937.2374913,765577307.5036747,537644.6615886694,765039662.8420861,8140629.733816559,476445.98953652196,25716.411157144317,35482.26089500312,677957218.2869536,36593080.759019986,50489363.79611251,547734.6863721142,7051213.518099417,541681.5293450272,11070661.959441666,457562.54903067276,10613099.410410985,2240167.256947178,130471,2109696.256947178,171000,26675.290970769816,930145.8388774991,0.05824167485845525,1.0,28025401.899613414,1
2057,767204103.4686971,494704336.61896193,19729332.961896133,474975003.6570658,272499766.8497351,17665779.98220487,747933.1024999841,1315619.87719128,425295874.313546,18006160.10593338,31672969.23758645,18827685.18501231,235052466.0756608,18619615.589061953,292229099.8116312,474975003.6570658,292229099.8116312,0.0,792475629.0285076,784300636.0230155,591879.988856884,783708756.0341586,8174993.005492052,529973.399466146,22437.993074999522,39468.596315738396,701738192.6173508,29710164.174790073,52260399.24201764,564830.5555503693,7051573.982269824,558588.4676718586,11092803.28336055,490408.1811193527,10602395.10224119,2375618.866543568,148045,2227573.866543568,171000,27507.87889348967,930287.8267668672,0.06231859209854712,1.0,28871532.04793268,1
2058,782175016.0337658,508532529.7551135,21736979.14876113,486795550.6063523,273642486.2786523,19623641.74913123,651910.0992761111,1461427.3003537906,439467757.9066723,14599403.787947373,32728388.911732696,19397503.571001258,235061845.94227692,19183136.76537415,295379465.4274134,486795550.6063523,295379465.4274134,0.0,812074042.4633037,803864767.8749441,652109.3744628339,803212658.5004812,8209274.588359569,588709.2524739369,19557.302978283333,43842.81901061372,725121800.5460093,24089016.250113163,54001841.70435894,581925.1071300377,7051855.378268307,575494.1029612245,11114988.88992727,525559.7911111023,10589429.09881616,2515196.1284125345,167716,2347480.1284125345,171000,28340.402647686773,930435.4398655538,0.06668089354544543,1.0,29713793.9351324,1
2059,797704948.6872499,522921889.3042599,23959660.600505803,498962228.70375407,274783059.38299,21770577.10313617,567767.9367964318,1621315.5605732,453374355.0323256,11823821.708246533,33764051.963181905,19967277.294210218,235069168.31629354,19746613.77248624,298742719.98349583,498962228.70375407,298742719.98349583,0.0,832249958.9606991,824006467.1792094,718789.818015174,823287677.3611941,8243491.7814897,653117.3130940851,17033.03810389295,48639.466817196,748067685.8033372,19509305.81860678,55710685.73925014,599018.3188263065,7052075.049488806,592398.4131745872,11137218.867707126,563179.5895194203,10574039.278187698,2658901.5686950823,189709,2469192.5686950823,171000,29172.861148065847,930590.978524087,0.07134855609362661,1.0,30552193.77979906,1
2060,813670399.3603188,537748463.4005898,26414566.10449961,511333897.29609025,275921935.9597289,24123765.361747727,494236.693240122,1796564.049511761,466988513.4996643,9567447.503828352,34777936.29259758,20537005.59519155,235074884.50519392,20310045.859343432,302336502.0642285,511333897.29609025,302336502.0642285,0.0,852771025.6004757,844493367.5216838,792436.9831349882,843700930.5385488,8277658.078791867,723712.9608524318,14827.100797203659,53896.921485352825,770531047.274446,15786288.381316781,57383594.882786,616110.1678557465,7052246.535155817,609301.3757803029,11159493.30544254,603441.3587248246,10556051.946717707,2806738.3403417803,214275,2592463.3403417803,171000,30005.253285048446,930757.7287365608,0.07634295502018049,1.0,31386740.63482902,1
