Year,ATS Total Power (kWh),CAV Total Power (kWh),ECAV Power (kWh),ICECAV Power (kWh),STI Power (kWh),ECAV Sensing Power (kWh),ECAV Computing Power (kWh),ECAV Communication Power (kWh),ICECAV Sensing Power (kWh),ICECAV Computing Power (kWh),ICECAV Communication Power (kWh),STI Sensing Power (kWh),STI Computing Power (kWh),STI Communication Power (kWh),Electricity Consumption (kWh),Gasoline Consumption (kWh),Clean Electricity (kWh),Fossil Electricity (kWh),ATS Emissions (kg CO2),CAV Emissions (kg CO2),ECAV Emissions (kg CO2),ICECAV Emissions (kg CO2),STI Emissions (kg CO2),ECAV Sensing Emissions (kg CO2),ECAV Computing Emissions (kg CO2),ECAV Communication Emissions (kg CO2),ICECAV Sensing Emissions (kg CO2),ICECAV Computing Emissions (kg CO2),ICECAV Communication Emissions (kg CO2),STI Sensing Emissions (kg CO2),STI Computing Emissions (kg CO2),STI Communication Emissions (kg CO2),Total Vehicles,Total EV,Total ICEV,Total CAV,Total ECAV,Total ICECAV,Total Infra,Total STI,Incremented Car Number,EV Fraction,Clean Energy Fraction,Cumulative New Cars,shock_active
2034,10764653322.77928,9448460169.461481,399854308.32163346,9048605861.139849,1316193153.3178003,16023415.896471247,381376789.438566,2454102.986596145,362606009.18588805,8630464097.539898,55535754.414061554,24254786.733017284,1254409780.1298091,37528586.454973884,1716047461.6394339,9048605861.139849,1586841402.5405698,129206059.09886414,15042407942.506397,14956345195.315123,26145524.434374362,14930199670.880749,86062747.1912748,1047733.1446091247,24937323.318643842,160467.9711213934,598299915.1567153,14240265760.94083,91633994.78320156,1585962.9519573508,82022879.02002744,2453905.2192900027,38490007.52628701,2059560.3618639098,36430447.16442311,1570860.581712067,103731.0,1467129.581712067,380400,36940.93013833327,3226634.800340809,0.06603429017003627,0.9247071762365905,32250564.66871493,1
2035,12056432519.300465,10665326479.090305,467561632.14111227,10197764846.949194,1391106040.2101583,19890008.964766204,444625323.2663121,3046299.910033945,433811545.43746006,9697511899.993073,66441401.51866216,26675040.301214106,1323157639.4315546,41273360.477389485,1858667672.3512704,10197764846.949194,1761691418.2337341,96976254.11753641,16927650867.07195,16851804541.387308,25492543.921137925,16826311997.46617,75846325.68464231,1084449.3907770012,24242003.19840565,166091.3319552733,715789049.971809,16000894634.98857,109628312.50579256,1454385.025911607,72141621.38012645,2250319.2786042416,38597779.54736061,2152081.0934203435,36445698.45394027,1884181.5040477212,128775.0,1755406.5040477212,380400,40627.06512537501,3227038.1258632764,0.06834549032598754,0.9478248556425052,35477261.43978852,1
2036,13304514315.665245,11846515636.542173,538016739.4825891,11308498897.059584,1457998679.1230724,24317909.8528965,509974364.41058093,3724465.219111728,511134759.51462233,10719080121.95287,78284015.59209245,29094698.846657798,1383886766.4345844,45017213.84183024,1996015418.6056614,11308498897.059584,1939169851.6501284,56845566.955532916,18745621059.17558,18682365238.574345,23342058.4260348,18659023180.14831,63255820.60123551,1055041.657497957,22125429.445373166,161587.32316367608,843372353.1991268,17686482201.222233,129168625.72695254,1262284.4430820001,60040447.4184168,1953088.7397367102,38705853.33009322,2252206.5971108614,36453646.73298237,2226021.0381989647,157463.0,2068558.0381989647,380400,44312.293870931455,3227486.18243216,0.0707375824873971,0.9715204770335677,38704259.97252113,1
2037,14210344411.548569,12692538498.218746,597185950.6244284,12095352547.594318,1517805913.3298235,29135761.218502067,563587835.1186095,4462354.287316764,590113185.5359712,11414859224.61384,90380137.44450836,31513743.91251835,1437532051.426619,48760117.99068614,2114991863.954252,12095352547.594318,2106126852.2057228,8865011.748529106,20024948014.97106,19976423744.456863,19092040.926237695,19957331703.530624,48524270.514198534,931470.5830220785,18017908.83118282,142661.51203279648,973686756.1343523,18834517720.612835,149127226.78343877,1007494.7139792321,45957914.331236385,1558861.4689829212,38814229.71941748,2353919.688939701,36460310.03047779,2604904.5290867942,190714.0,2414190.5290867942,380400,47996.588264573315,3302168.1817521825,0.073213397874456,0.9958084889594068,41978113.536472306,1
2038,14881934921.53054,13310581301.49665,648824826.5037006,12661756474.99295,1571353620.0338905,34272805.98972311,609302890.3608413,5249130.153136237,668830638.7642189,11890489546.818073,102436289.41065866,33932156.2885388,1484919420.544756,52502043.20059591,2220178446.537591,12661756474.99295,2220178446.537591,0.0,20958503537.1345,20911362928.53348,19464744.79511102,20891898183.73837,47140608.601016715,1028184.1796916933,18279086.71082524,157473.9045940871,1103570553.960961,19619307752.24982,169019877.5275868,1017964.6886561639,44547582.61634268,1575061.2960178773,38922909.56263184,2454318.427690702,36468591.134941146,3012978.529350492,228311.0,2784667.529350492,380400,51679.919048374366,3302625.4829113856,0.07577586680006194,1.0,45224243.84652445,1
2039,15409550790.691633,13790179383.11684,696441990.5789871,13093737392.537853,1619371407.5747933,39746037.13835082,650608558.0265243,6087395.41411198,747261336.5127045,12232027533.341074,114448522.68407485,36349915.97312175,1526778533.077887,56242958.52378474,2315813398.1537805,13093737392.537853,2315813398.1537805,0.0,21674141099.632072,21625559957.404827,20893259.717369612,21604666697.687458,48581142.227243796,1192381.1141505246,19518256.740795728,182621.8624233594,1232981205.2459624,20182845430.01277,188840062.42872348,1090497.4791936523,45803355.99233661,1687288.7557135422,39031893.70940721,2553014.2688071667,36478879.44060005,3450251.4948223373,270596.0,3179655.4948223373,380400,55362.25575916789,3303085.7042293027,0.0784280221380641,1.0,48442651.05325237,1
2040,15852637946.638794,14190134113.351902,742512074.6784514,13447622038.67345,1662503833.2868903,45573350.214367725,689958833.5598663,6979890.904217385,825378077.5003741,12495831289.982864,126412671.19021307,38767002.13316096,1563753999.427816,59982831.725913204,2405015907.9653416,13447622038.67345,2405015907.9653416,0.0,22260726841.05015,22210851726.051544,22275362.240353543,22188576363.81119,49875114.998606704,1367200.5064310317,20698765.006795987,209396.72712652152,1361873827.8756173,20618121628.471725,208580907.46385154,1163010.0639948288,46912619.98283447,1799484.951777396,39141183.01179355,2649581.0407176986,36491601.971075855,3916732.066224837,317933.0,3598799.066224837,380400,59043.5666673687,3303549.607708752,0.08117300291289634,1.0,51633335.98759165,1
2041,14883619668.337103,13210977811.667866,741294495.2352952,12469683316.432571,1672641856.669236,52673487.09125089,680553679.5032431,8067328.640801234,886046918.494403,11447931851.35517,135704546.58299756,41183393.06146403,1567736834.387573,63721629.22019878,2413936351.904531,12469683316.432571,2413936351.904531,0.0,20647395562.67088,20597216306.970802,22238834.857058853,20574977472.113743,50179255.70007708,1580204.6127375267,20416610.38509729,242019.859224037,1461977415.515765,18889087554.736027,223912501.86194596,1235501.7918439207,47032105.031627186,1911648.8766059633,38721842.05765411,2717728.633837641,36004113.42381648,4355751.51240863,378319.0,3977432.51240863,380400,62723.818712126274,2926239.306730494,0.08685511311679908,1.0,54411846.927862644,0
2042,13902474398.043009,12220570669.449198,735455247.6577935,11485115421.791405,1681903728.5938094,61441788.65304866,664603201.0416808,9410257.963064063,959495545.988575,10378666136.334904,146953739.46792603,43599066.13160065,1570845346.4646544,67459315.9975542,2417358976.2516026,11485115421.791405,2417358976.2516026,0.0,19022961215.243366,18972504103.38555,22063657.429733805,18950440445.95582,50457111.85781428,1843253.6595914597,19938096.031250425,282307.7388919219,1583167650.8811486,17124799124.95259,242473670.12207794,1307971.9839480193,47125360.39393963,2023779.479926626,38799285.741769426,2839067.422638674,35960218.319130756,4880389.764161014,453559.0,4426830.764161014,380400,66402.97743255708,3302701.610041037,0.09293497103497503,1.0,57543677.70800779,0
2043,12873396590.412212,11182915291.604126,721942780.4231387,10460972511.180986,1690481298.8080869,71190925.73866597,639848445.286463,10903409.39800982,1031558646.1869167,9271423136.249777,157990728.74429342,46013997.74999801,1573271445.5056226,71195855.55246627,2412424079.231226,10460972511.180986,2412424079.231226,0.0,17332977365.82556,17282262926.86132,21658283.41269416,17260604643.448627,50714438.96424261,2135727.7721599787,19195453.35859389,327102.2819402946,1702071766.2084124,15297848174.812132,260684702.42808414,1380419.9324999403,47198143.365168676,2135875.6665739883,38876884.31325296,2975424.0960111725,35901460.217241794,5434246.715623368,540384.0,4893862.715623368,380400,70081.00689478403,3303178.6574471593,0.09944041900742329,1.0,60647510.17582933,0
2044,11823292105.064234,10124767809.489435,701286935.3894194,9423480874.100016,1698524295.5747986,82016155.07022332,606709408.111957,12561372.207239127,1102084795.3517013,8152603755.985824,168792322.7624914,48428163.30509122,1575164922.4653893,74931209.8043181,2399811230.9642177,9423480874.100016,2399811230.9642177,0.0,15620737779.19395,15569782050.326706,21038608.061682582,15548743442.265024,50955728.86724395,2460484.6521066995,18201282.24335871,376841.1662171738,1818439912.330307,13451796197.376608,278507332.5581108,1452844.8991527364,47254947.67396168,2247936.294129543,38954638.081879474,3128081.125581023,35826556.956298456,6017332.846064437,640252.0,5377080.846064437,380400,73757.86961449076,3303667.3854526877,0.10640124833794293,1.0,63723349.52423356,0
2045,10773475918.101109,9067326349.466576,673966857.2671689,8393359492.199408,1706149568.6345332,94021223.65903178,565545597.6060841,14400036.00205298,1170909105.629667,7043117118.824303,179333267.7454381,50841537.11332141,1576642692.5073779,78665339.0138339,2380116425.901702,8393359492.199408,2380116425.901702,0.0,13920446654.906075,13869262167.847038,20219005.718015067,13849043162.129023,51184487.059035994,2820636.7097709533,16966367.928182524,432001.08006158937,1932000024.2889504,11621143246.060099,295899891.77997285,1525246.1133996423,47299280.77522133,2359960.170415017,39032547.35804323,3298419.3451128574,35734128.01293038,6629659.781387996,754782.0,5874877.781387996,380400,77433.52647467476,3304172.313133985,0.11384933572159894,1.0,66771204.805261366,0
2046,9740598323.140415,8027150019.246996,640416787.1332694,7386733232.113727,1713448303.8934197,107319540.60949674,516660476.31000745,16436770.213765314,1237851400.841528,5959295862.87476,189585968.39743876,53254092.36175815,1577796009.8373609,82398201.69430058,2353865091.026689,7386733232.113727,2353865091.026689,0.0,12258725785.718449,12207322336.601646,19212503.61399808,12188109832.987648,51403449.11680259,3219586.218284902,15499814.289300224,493103.1064129594,2042454811.388521,9832838173.743353,312816847.8557739,1597622.7708527443,47333880.29512082,2471946.050829017,39110612.45275932,3487925.346392683,35622687.10636664,7271240.829374277,885774.0,6385466.829374277,380400,81107.93663825915,3304699.895056896,0.12181878922211088,1.0,69791090.53527296,0
2047,8737439990.928867,7016948336.0490675,601022961.801289,6415925374.247778,1720491654.879801,122034208.13499166,460298324.822287,18690428.844010256,1302716239.2480965,4913688643.608697,199520491.3909843,55665801.04710486,1578696099.3155031,86129754.51719306,2321514616.68109,6415925374.247778,2321514616.68109,0.0,10655922306.009266,10604307556.362871,18030688.854038667,10586276867.508833,51614749.64639403,3661026.24404975,13808949.74466861,560712.8653203077,2149481794.759359,8107586261.9543495,329208810.79512405,1669974.0314131456,47360882.97946509,2583892.635515792,39188833.67766484,3698199.524007917,35490634.15365693,7942091.768660117,1035221.0,6906870.768660117,380400,84781.0574551958,3305259.350768797,0.13034610446765865,1.0,72783028.9637061,0
2048,7773581792.835953,6046246654.468732,556131472.9784398,5490115181.490293,1727335138.3672218,138299643.6530736,396650230.4249136,21181598.900452632,1365290421.6120005,3915720576.17006,209104183.70823154,58076633.91082686,1579398552.2445948,89859952.21179998,2283466611.3456616,5490115181.490293,2283466611.3456616,0.0,9127194047.799353,9075373993.648336,16683944.189353194,9058690049.458982,51820054.15101665,4148989.309592208,11899506.912747407,635447.967013579,2252729195.6598005,6460938950.680599,345021903.118582,1742299.0173248057,47381956.56733784,2695798.566353999,39267211.34502017,3930964.8819018616,35336246.463118315,8642232.01065766,1205335.0,7436897.010657661,380400,88452.8443636628,3305863.8497874886,0.13947033178039478,1.0,75747053.27934235,0
2049,6835157132.826123,5101135067.48829,503991432.4968461,4597143634.991444,1734022065.3378327,156443392.25369513,323587593.9410877,23960446.302063216,1426993989.506051,2951595110.4144545,218554535.07093784,60486560.37012062,1579946757.5092971,93588747.45841499,2238013497.8346786,4597143634.991444,2238013497.8346786,0.0,7652427402.670921,7600406740.710787,15119742.974905381,7585286997.735882,52020661.960134976,4693301.767610854,9707627.818232631,718813.3890618965,2354540082.684984,4870131932.183849,360614982.8670474,1814596.8111036187,47398402.725278914,2807662.4237524495,39345745.76771021,4193715.18282774,35152030.58488248,9388049.04625618,1401009.0,7987040.046256181,380400,92123.25078492831,3380702.604442224,0.14923325500502244,1.0,78748872.39289674,0
2050,5949045986.253987,4208459767.2934904,446754864.5134472,3761704902.7800426,1740586218.960497,176468838.9416687,243258536.0847662,27027489.487012345,1485879056.6449358,2048252633.6445017,227573212.49060553,62895548.44442026,1580374579.741454,97316090.77462268,2187341083.4739437,3761704902.7800426,2187341083.4739437,0.0,6272433322.0912895,6220215735.522474,13402645.935403416,6206813089.58707,52217586.5688149,5294065.168250061,7297756.082542986,810824.6846103703,2451700443.464144,3379616845.5134277,375495800.6094991,1886866.4533326079,47411237.39224362,2919482.72323868,39424437.25924563,4483383.158125618,34941054.101120025,10163833.928321376,1622957.0,8540876.928321376,380400,95792.22801141703,3381316.9744468033,0.159679582855374,1.0,81722115.36707985,0
2051,5118413013.563667,3371359068.751208,384658565.23339486,2986700503.517813,1747053944.812459,198551778.7210271,155697133.77031052,30409652.742057182,1541665131.3110168,1208918115.591451,236117256.61534533,65303564.677112214,1580708449.7411764,101041930.39417055,2131712510.0458539,2986700503.517813,2131712510.0458539,0.0,4992007206.105767,4939595587.761394,11539756.957001846,4928055830.804392,52411618.34437377,5956553.361630813,4670914.013109315,912289.5822617154,2543747466.6631775,1994714890.725894,389593473.4153198,1959106.9403133662,47421253.49223529,3031257.9118251163,39503286.13376412,4802156.395363514,34701129.73840062,10969598.268233744,1874234.0,9095364.268233744,380400,99459.72508747892,3381934.578747794,0.1708571536552502,1.0,84666776.9803558,0
2052,4344995674.249409,2591549891.9309926,317906891.07267576,2273643000.858317,1753445782.3184159,222883860.03025988,60886742.61937145,34136288.42304444,1594046378.3348334,435456795.96466666,244139826.55881706,67710574.05210249,1580968996.1284368,104766212.1378764,2071352673.3910916,2273643000.858317,2071352673.3910916,0.0,3813651531.617955,3761048158.1484027,9537206.732180273,3751510951.4162226,52603373.46955247,6686515.800907796,1826602.2785811436,1024088.6526913332,2630176524.252475,718503713.3417,402830713.8220481,2031317.2215630747,47429069.8838531,3142986.364136292,39582292.70603164,5152386.648893078,34429906.057138585,11805353.951408831,2158221.0,9647132.951408831,380400,103125.68868231805,3382556.179976277,0.18281715441111773,1.0,87582852.58892956,0
2053,4345048335.255982,2585270597.1755276,341093600.21865374,2244176996.956874,1759777738.0804546,248464194.8644085,54575302.120662294,38054103.23358298,1634734953.4692965,359070464.94759774,250371578.5399798,70116539.90485147,1581172318.8996277,108488879.27597548,2100871338.2991083,2244176996.956874,2100871338.2991083,0.0,3765918185.1278152,3713124852.9854016,10232808.006559612,3702892044.978842,52793332.14241364,7453925.845932255,1637259.0636198688,1141623.0970074893,2697312673.224339,592466267.1635362,413113104.59096664,2103496.197145544,47435169.566988826,3254666.378279264,39661457.291443706,5486127.94743701,34175329.34400672,12574439.295301337,2459741.0,10114698.295301337,380400,106790.06295449534,3005403.8921425566,0.19561435521989598,1.0,90149237.03488833,0
2054,4359860805.582344,2593798525.9009867,368214467.2993451,2225584058.6016417,1766062279.6813571,277846830.7092757,47813368.41994272,42554268.1701266,1679378547.2226963,288996440.91648895,257209070.46245623,72521423.82745886,1581330983.4726365,112209872.38126183,2134276746.9807022,2225584058.6016417,2134276746.9807022,0.0,3736241999.10213,3683260130.711689,11046434.018980352,3672213696.6927085,52981868.39044071,8335404.921278272,1434401.0525982815,1276628.045103798,2770974602.9174485,476844127.51220673,424394966.26305276,2175642.7148237657,47439929.50417909,3366296.1714378544,39740780.2060266,5887074.093963419,33853706.1120632,13469740.723567933,2819316.0,10650424.723567933,380400,110452.78940736938,3382024.5246239305,0.20930736008528872,1.0,93006623.30775987,0
2055,4386472059.018987,2614162947.719095,399464444.51447785,2214698503.2046175,1772309111.299892,310153003.49257946,41809246.91480246,47502194.10709594,1719540755.2086575,231797542.5193802,263360205.47657952,74925185.56734705,1581454796.5602205,115929129.17232452,2171773555.81437,2214698503.2046175,2171773555.81437,0.0,3719405736.96205,3666236463.623053,11983933.335434334,3654252530.2876186,53169273.33899675,9304590.104777383,1254277.4074440738,1425065.8232128783,2837242246.0942845,382465945.15697736,434544339.03635615,2247755.5670204116,47443643.89680661,3477873.8751697354,39820261.76643865,6316181.402094729,33504080.364343937,14395054.596060973,3223900.0,11171154.596060973,380400,114113.80673478752,3382660.2178592086,0.22395887529125894,1.0,95835426.57415672,0
2056,4422455599.297827,2643929820.2814054,435086312.91079974,2208843507.370605,1778525779.0164218,345650172.6291456,36497295.87748016,52938844.404174,1754794662.5246868,185289246.39393076,268759598.4519877,77327782.91905306,1581551411.7512474,119646584.34612122,2213612091.9272213,2208843507.370605,2213612091.9272213,0.0,3711000149.9193144,3657644376.548822,13052589.387323992,3644591787.161498,53355773.37049265,10369505.178874368,1094918.8763244047,1588165.33212522,2895411193.165733,305727256.54998577,443453337.4457797,2319833.487571592,47446542.35253742,3589397.5303836367,39899902.28997152,6775429.430633873,33124472.85933767,15350395.517659971,3678507.0,11671888.517659971,380400,117773.05065628108,3383307.9089855626,0.23963599656164708,1.0,98635648.35270122,0
2057,4465693451.544897,2680975308.3645725,475350800.9528957,2205624507.411677,1784718143.1803248,384629062.0697914,31812993.3287295,58908745.5543748,1784676251.4405966,147612074.28137505,273336181.68970555,79729171.60859743,1581626802.1726613,123362169.399066,2260068944.1332207,2205624507.411677,2260068944.1332207,0.0,3707082505.553263,3653540961.2578535,14260524.02858687,3639280437.2292666,53541544.29540974,11538871.862093741,954389.7998618849,1767262.3666312438,2944715814.876984,243559922.56426883,451004699.7880141,2391875.148257923,47448804.06517984,3700865.0819719797,39979702.094551474,7266937.64559264,32712764.44895885,16335779.726907251,4188666.0,12147113.726907251,380400,121430.45374095485,3383972.1177139357,0.2564105163209624,1.0,101407293.53509158,0
2058,4514341233.612073,2723450486.6027455,520560034.7725752,2202890451.8301706,1790890747.0093277,427405438.7233007,27694336.486937292,65460259.56233721,1808681606.599291,117196068.3526144,277012776.87826496,82129305.16985361,1581685629.4037337,127075812.43574019,2311450781.781903,2202890451.8301706,2311450781.781903,0.0,3704112768.973238,3650386046.5629582,15616801.043177254,3634769245.519781,53726722.410279825,12822163.161699021,830830.0946081188,1963807.7868701164,2984324650.88883,193373512.78181374,457071081.8491372,2463879.1550956084,47450568.88211201,3812274.3730722056,40059661.49874057,7792975.700818899,32266685.797921687,17351225.83618682,4760469.0,12590756.836186819,380400,125085.94521919322,3384659.299245991,0.2743592524634298,1.0,104150371.7863513,0
2059,4566791630.705959,2769744526.5169234,571051703.9215994,2198692822.595324,1797047104.1890354,474322891.07510483,24082803.33645725,72646009.5100373,1826262541.6186075,92724855.70082979,279705425.2758866,84528134.81229192,1581731531.4124866,130787437.9642571,2368098808.110635,2198692822.595324,2368098808.110635,0.0,3698886121.5256033,3644974708.3999324,17131551.11764798,3627843157.2822843,53911413.12567106,14229686.732253144,722484.1000937175,2179380.285301119,3013333193.6707025,152996011.90636915,461513951.70521283,2535844.0443687574,47451945.942374595,3923623.138927713,40139780.82173805,8355974.679787847,31783806.14195022,18396755.913462248,5400633.0,12996122.913462248,380400,128739.45078122926,3385378.6737662777,0.2935644001358699,1.0,106864899.52083173,0
