Year,ATS Total Power (kWh),CAV Total Power (kWh),ECAV Power (kWh),ICECAV Power (kWh),STI Power (kWh),ECAV Sensing Power (kWh),ECAV Computing Power (kWh),ECAV Communication Power (kWh),ICECAV Sensing Power (kWh),ICECAV Computing Power (kWh),ICECAV Communication Power (kWh),STI Sensing Power (kWh),STI Computing Power (kWh),STI Communication Power (kWh),Electricity Consumption (kWh),Gasoline Consumption (kWh),Clean Electricity (kWh),Fossil Electricity (kWh),ATS Emissions (kg CO2),CAV Emissions (kg CO2),ECAV Emissions (kg CO2),ICECAV Emissions (kg CO2),STI Emissions (kg CO2),ECAV Sensing Emissions (kg CO2),ECAV Computing Emissions (kg CO2),ECAV Communication Emissions (kg CO2),ICECAV Sensing Emissions (kg CO2),ICECAV Computing Emissions (kg CO2),ICECAV Communication Emissions (kg CO2),STI Sensing Emissions (kg CO2),STI Computing Emissions (kg CO2),STI Communication Emissions (kg CO2),Total Vehicles,Total EV,Total ICEV,Total CAV,Total ECAV,Total ICECAV,Total Infra,Total STI,Incremented Car Number,EV Fraction,Clean Energy Fraction,Cumulative New Cars,shock_active
2034,6100193898.596245,5160287015.672818,268112777.44010603,4892174238.232712,939906882.9234267,19342577.383004587,245807743.28566158,2962456.771439876,352938266.0447677,4485180903.132708,54055069.05523659,24254786.733017284,878123509.7354355,37528586.454973884,1208019660.3635328,4892174238.232712,1011403232.096625,196616428.26690787,8200737804.180326,8100640664.3264,28553171.24242564,8072087493.083974,100097139.85392705,2059923.9229102992,26177754.949846007,315492.36966933537,582348138.9738666,7400548490.168967,89190863.94114037,2583058.8368399027,93517404.07477161,3996676.9423155207,38184047.22361476,2191713.5438622115,35992333.67975255,1553240.1945375057,125219.0,1428021.1945375057,380400,36940.93013833327,3195379.3614737615,0.08061764012499675,0.8372407050000001,31944604.366042677,1
2035,6484810117.988088,5521120464.919177,307610620.1035808,5213509844.815596,963689653.0689102,24828252.036754895,278979740.2208632,3802627.8459626413,420799309.1382793,4728262053.032535,64448482.644781664,26675040.301214106,895741252.2903067,41273360.477389485,1271300273.172491,5213509844.815596,1064384336.9776292,206915936.1948619,8737680742.152493,8635050811.750248,32759567.804516073,8602291243.945732,102629930.40224375,2644131.0959673794,29710468.750312377,404967.9582363156,694318860.0781609,7801632387.503682,106339996.36388974,2840808.2631918536,95393638.48954725,4395483.649504647,38260415.31806199,2339338.9744002423,35921076.343661755,1863512.03382184,160748.0,1702764.03382184,380400,40627.06512537501,3195634.1992369145,0.08626087493374653,0.8372407050000001,35139897.210489914,1
2036,6828259339.227727,5844655222.38975,349249383.4259276,5495405838.963822,983604116.8379778,31387884.34051904,313054215.71957105,4807283.3658374855,493885375.50329757,4925878316.811524,75642146.64900033,29094698.846657798,909492204.1494898,45017213.84183024,1332853500.2639055,5495405838.963822,1115919204.22267,216934296.0412354,9209364358.437605,9104613600.00311,37193965.712804474,9067419634.290306,104750758.4344933,3342711.3958136463,33339293.691815905,511960.62517492427,814910869.580441,8127699222.739015,124809541.97085054,3098494.32148382,96858071.80350713,4794192.309502354,38336936.148698114,2506141.784480122,35830794.364218,2202009.6337753567,203244.0,1998765.6337753567,380400,44312.293870931455,3195933.2303356677,0.09229913617910879,0.8372407050000001,38335342.791126035,1
2037,6826443062.098901,5825944223.540747,373436986.70849836,5452507236.832248,1000498838.558154,38880213.04637397,328601985.5212503,5954788.140874115,567685179.9642835,4797876932.020802,86945124.84716359,31513743.91251835,920224976.6549494,48760117.99068614,1373935825.2666523,5452507236.832248,1150314998.971009,223620826.29564333,9142956803.890162,9036406810.495756,39769869.72254672,8996636940.773209,106549993.39440522,4140620.9418837028,34995082.490185775,634166.2904772479,936680546.9410677,7916496937.834322,143459455.9978199,3356115.0461212015,98001078.4672714,5192799.881012601,38413610.02099551,2689083.360030582,35724526.660964936,2577255.64781163,254530.0,2322725.64781163,380400,47996.588264573315,3270465.6647253186,0.09876007571164641,0.8372407050000001,41577493.83805034,1
2038,6615705963.621175,5600669804.965585,385164202.1262924,5215505602.839293,1015036158.6555903,47279399.592526525,330643617.7268457,7241184.806920243,640209999.0404772,4477242774.062307,98052829.73650795,33932156.2885388,928601959.1664556,52502043.20059591,1400200360.7818828,5215505602.839293,1172304737.2022781,227895623.5796047,8754701198.590702,8646603026.127357,41018781.44252579,8605584244.684832,108098172.4633449,5035108.008256158,35212509.927016675,771163.5072529603,1056346498.4167873,7387450577.202806,161787169.06523812,3613668.391271786,98893200.87348263,5591303.198590484,38490437.2410375,2884856.0896298634,35605581.151407644,2981393.9225672144,315054.0,2666339.9225672144,380400,51679.919048374366,3270772.8597390205,0.10567328101146167,0.8372407050000001,44791771.52493012,1
2039,6292989620.987538,5265256565.19829,388566178.5170117,4876690386.681278,1027733055.7892483,56676347.3299492,323209435.3120219,8680395.875040583,711315120.7113403,4056432168.354084,108943097.61585426,36349915.97312175,935140181.2923418,56242958.52378474,1416299234.3062599,4876690386.681278,1185783369.4215333,230515864.88472646,8197370571.549118,8087920219.299467,41381081.275358625,8046539138.024109,109450352.24965064,6035853.517159374,34420792.77886505,924434.9793341983,1173669949.1737115,6693113077.784238,179756111.06615952,3871152.2268280815,99589501.05642766,5989698.9663948985,38567418.115519576,3094360.085965652,35473058.02955393,3414430.1933137076,386071.0,3028359.1933137076,380400,55362.25575916789,3271082.4319360033,0.11307041068226399,0.8372407050000001,47978175.45936474,1
2040,5922619262.055371,4883626218.821437,386829771.88978857,4496796446.931648,1038993043.2339351,67170683.8638201,309371407.9865201,10287680.039448338,780841896.0649519,3596362920.619216,119591630.24748075,38767002.13316096,940243209.374861,59982831.725913204,1425822815.1237237,4496796446.931648,1193756898.9392715,232065916.1844524,7571559802.497624,7460910296.844076,41196159.406856254,7419714137.43722,110649505.65354809,7153467.49657592,32947086.200405974,1095605.7098743557,1288389128.5071707,5933998819.021706,197326189.90834323,4128564.3341295104,100132957.56784897,6387983.751569628,38644552.95175062,3318558.667557316,35325994.28419331,3876370.365592107,468984.0,3407386.365592107,380400,59043.5666673687,3271395.1415534616,0.12098533943002247,0.8372407050000001,51136705.92754873,1
2041,5545954245.474644,4496823178.858362,382397142.0597321,4114426036.7986307,1049131066.616281,78870991.39343052,291446483.2105599,12079667.455741625,848617379.2757099,3135836717.8058376,129971939.71708317,41183393.06146403,944226044.3346182,63721629.22019878,1431528208.6760132,4114426036.7986307,1198533686.6592927,232994522.0167206,6941256232.325879,6829527058.927811,40724098.210070655,6788802960.71774,111729173.39806841,8399513.610721445,31038137.84097941,1286446.7583697948,1400218675.8049212,5174130584.379632,214453700.5331872,4385902.401428053,100557117.01941286,6786153.977227507,38721842.05765411,3558482.828405348,35163359.22924877,4367220.590846264,565356.0,3801864.590846264,380400,62723.818712126274,3271712.074127376,0.12945431319012404,0.8372407050000001,54267364.178398915,1
2042,5188370459.451552,4129977520.910698,377132657.60465384,3752844863.306044,1058392938.5408545,91895642.77013262,271162527.04524654,14074487.789274715,914453002.0829563,2698336715.8025775,140055145.42051008,43599066.13160065,947334556.4116997,67459315.9975542,1435525596.1455083,3752844863.306044,1201880462.1624107,233645133.98309743,6345073005.311393,6232357471.55552,40163447.10054822,6192194024.454972,112715533.75587283,9786598.19759813,28877960.025539678,1498888.8774104174,1508847453.4368777,4452255581.074253,231090989.94384164,4643164.0190797355,100888163.82178274,7184205.915010368,38799285.741769426,3815236.0401454,34984049.70162403,4886987.378552293,676927.0,4210060.378552293,380400,66402.97743255708,3272034.7799053937,0.13851611511343273,0.8372407050000001,57370152.82535852,1
2043,4864282712.449666,3797312203.6945333,372456057.9022328,3424856145.7923,1066970508.7551321,106373879.7777489,249790242.76281843,16291935.36166549,978142865.9276228,2296903567.3726406,149809712.4920369,46013997.74999801,949760655.4526678,71195855.55246627,1439426566.6573648,3424856145.7923,1205146513.4639418,234280053.193423,5804307062.557925,5690678044.433606,39665403.87631086,5651012640.557295,113629018.12431891,11328485.102481809,26601878.673563473,1735040.1002655788,1613935728.7805774,3789890886.164857,247186025.6118609,4900346.674442931,101146535.77268061,7582135.677195369,38876884.31325296,4089999.420048513,34786884.89320445,5435677.762242116,805634.0,4630043.762242116,380400,70081.00689478403,3272365.4730077162,0.14821224317137302,0.8372407050000001,60445076.41455369,1
2044,4580731780.421131,3505718274.899287,369447249.2636321,3136271025.635655,1075013505.521844,122446825.47999398,228246799.58445305,18753624.199185085,1039462147.0301841,1937607671.0750465,159201207.53042415,48428163.30509122,951654132.4124345,74931209.8043181,1444460754.785476,3136271025.635655,1209361340.6814241,235099414.10405174,5328677739.571299,5214192167.476763,39344975.177932814,5174847192.29883,114485572.0945358,13040203.489752386,24307569.435128357,1997202.2530520742,1715112542.5998037,3197052657.2738266,262681992.42519984,5157447.746463046,101348185.13975668,7979939.208316052,38954638.081879474,4384037.30584164,34570600.776037835,6013299.545028795,953632.0,5059667.545028795,380400,73757.86961449076,3272707.31594301,0.15858710019336913,0.8372407050000001,63492142.22808651,1
2045,4339924711.963614,3257285933.3820367,368927738.72885305,2888358194.6531835,1082638778.5815785,140267938.1946204,207176742.972024,21483057.56220867,1098166405.5065877,1621999596.3616118,168192192.784984,50841537.11332141,953131902.4544231,78665339.0138339,1451566517.3104315,2888358194.6531835,1276076103.0227497,175490414.28768176,4891818511.412276,4797821959.088917,32030937.911164224,4765791021.1777525,93996552.32335916,12178302.544339223,17987439.52850715,1865195.8383178532,1811974569.0858698,2676299333.9966593,277517118.09522355,4414149.297084524,82752543.6115433,6829859.414731332,39032547.35804323,4698703.289288156,34333844.068755075,6619861.6622918155,1123312.0,5496549.6622918155,380400,77433.52647467476,3273064.8260595873,0.16968819720690498,0.8791027402500002,66511361.419651285,0
2046,4141011774.1006346,3051074260.2601695,371529240.40112096,2679545019.8590484,1089937513.8404646,160004955.10212713,187018359.67593193,24505925.623061907,1153988526.2699282,1348814735.9567547,176741757.63236555,53254092.36175815,954285219.784406,82398201.69430058,1461466754.2415857,2679545019.8590484,1349018399.8599544,112448354.38163136,4517944011.954044,4445830696.734755,24581413.967324775,4421249282.767429,72113315.21928953,10586375.47327953,12373657.894923123,1621380.599122121,1904081068.3453815,2225544314.328645,291623900.09340316,3523439.7389158383,63138179.93193198,5451695.548441718,39110612.45275932,5035446.77647976,34075165.67627956,7255374.71685649,1317332.0,5938042.71685649,380400,81107.93663825915,3273444.4561898485,0.18156637101138834,0.9230578772625003,69502750.61977527,0
2047,3981317428.9362774,2884336564.1094313,377743243.908623,2506593320.2008085,1096980864.8268461,181840211.1316442,168052878.47125936,27850154.305719413,1206638281.2044232,1115149587.4760797,184805451.5203058,55665801.04710486,955185309.2625482,86129754.51719306,1474724108.735469,2506593320.2008085,1429318490.6250546,45405618.1104145,4201461342.105293,4152677574.5490446,16798596.217710808,4135878978.3313336,48783767.55624808,8086604.677124821,7473469.067114843,1238522.4734711417,1990953163.9872983,1839996819.3355315,304928995.00850457,2475510.3632030613,42477986.256909154,3830270.936135865,39188833.67766484,5395820.166463297,33793013.511201546,7919851.767911847,1538637.0,6381214.767911847,380400,84781.0574551958,3273855.424142435,0.19427601698218552,0.9692107711256254,72466334.20463337,0
2048,3857174800.105884,2753350451.7916174,387964186.66436046,2365386265.127257,1103824348.3142667,205972731.61974406,150445229.2528551,31546225.791761354,1255799084.3252268,917252393.8053359,192334786.99669427,58076633.91082686,955887762.1916398,89859952.21179998,1491788534.9786272,2365386265.127257,1491788534.9786272,0.0,3947640993.5093327,3914526263.0599046,11638925.599930814,3902887337.459974,33114730.449428,6179181.948592322,4513356.877585652,946386.7737528406,2072068489.136624,1513466449.778804,317352398.54454553,1742299.0173248057,28676632.86574919,2695798.566353999,39267211.34502017,5781486.775151512,33485724.56986866,8613309.492866833,1790495.0,6822814.492866833,380400,88452.8443636628,3274310.8976909965,0.20787533817093853,1.0,75402147.50237085,0
2049,3762438102.0773063,2651926826.7924285,402210251.7763648,2249716575.0160637,1110511275.284878,232888853.53843477,133652772.1031312,35668626.13479881,1302636896.0710146,747571339.540202,199508339.4048472,60486560.37012062,956435967.4563423,93588747.45841499,1512721527.0612428,2249716575.0160637,1512721527.0612428,0.0,3757413994.588342,3724098656.329796,12066307.553290945,3712032348.776505,33315338.258546337,6986665.606153043,4009583.163093936,1070058.7840439642,2149350878.5171742,1233492710.2413332,329188760.01799786,1814596.8111036187,28693079.02369027,2807662.4237524495,39345745.76771021,6203402.080996288,33142343.686713926,9352132.633989418,2080163.0,7271969.633989418,380400,92123.25078492831,3349000.08741536,0.22242661184290424,1.0,78375901.57574993,0
2050,3695636200.953842,2578560772.0462995,421141488.42943,2157419283.6168694,1117075428.9075422,262592023.70146227,118331581.48847678,40217883.239490986,1345203717.0933914,606187808.0836468,206027758.43983108,62895548.44442026,956863789.6884995,97316090.77462268,1538216917.3369725,2157419283.6168694,1538216917.3369725,0.0,3605888325.4879436,3572376062.6207175,12634244.6528829,3559741817.9678345,33512262.867226265,7877760.711043868,3549947.444654303,1206536.4971847294,2219586133.204096,1000209883.3380171,339945801.4257213,1886866.4533326079,28705913.690654982,2919482.72323868,39424437.25924563,6654929.489106968,32769507.770138662,10120609.480842894,2408669.0,7711940.480842894,380400,95792.22801141703,3349464.351274438,0.23799647467190754,1.0,81321227.6522688,0
2051,3652639762.818594,2529096608.0590897,445029928.47111183,2084066679.587978,1123543154.7595043,295342595.1836347,104453461.2097491,45233872.077728026,1383083748.5466075,489153569.5649382,211829361.47643232,65303564.677112214,957197659.6882216,101041930.39417055,1568573083.230616,2084066679.587978,1568573083.230616,0.0,3485767213.8170815,3452060919.1742964,13350897.854133354,3438710021.3201632,33706294.64278513,8860277.85550904,3133603.836292473,1357016.1623318407,2282088185.101902,807103389.782148,349518446.4361133,1959106.9403133662,28715929.790646646,3031257.9118251163,39503286.13376412,7138147.725374699,32365138.408389423,10918748.866761032,2780527.0,8138221.8667610325,380400,99459.72508747892,3349931.3064544946,0.2546562278989411,1.0,84238122.68797679,0
2052,3629593830.7347574,2499658838.4692965,474143656.11007893,2025515182.3592174,1129934992.265461,331423913.8626162,91959753.11064267,50759989.13682005,1415824425.097423,392846922.42801565,216843834.8337787,67710574.05210249,957458206.0754821,104766212.1378764,1604078648.37554,2025515182.3592174,1604078648.37554,0.0,3390222410.3439746,3356324360.5760107,14224309.683302367,3342100050.8927083,33898049.76796383,9942717.415878486,2758792.59331928,1522799.6741046014,2336110301.410748,648197422.0062258,357792327.47573483,2031317.2215630747,28723746.182264462,3142986.364136292,39582292.70603164,7655281.582519073,31927011.123512574,11746559.884304894,3200728.0,8545831.884304894,380400,103125.68868231805,3350401.7138209864,0.272482163851867,1.0,87126584.22951937,0
2053,3622981497.386257,2486714549.358757,508759682.553084,1977954866.8056726,1136266948.0275002,371144152.8735207,80772096.29996854,56843433.37959479,1442933488.3195117,314025592.94181,220995785.54435122,70116539.90485147,957661528.8466731,108488879.27597548,1645026630.580584,1977954866.8056726,1645026630.580584,0.0,3312976329.146777,3278888320.705952,15262790.47659252,3263625530.2293596,34088008.440825,11134324.58620562,2423162.888999056,1705303.0013878436,2380840255.7271943,518142228.3539865,364643046.1481795,2103496.197145544,28729845.86540019,3254666.378279264,39661457.291443706,8208712.254608542,31452745.036835168,12604051.995358905,3674786.0,8929265.995358905,380400,106790.06295449534,3350876.659539439,0.2915559153214977,1.0,89986610.66380465,0
2054,3629644498.105039,2487093008.4766364,549174675.2356457,1937918333.2409906,1142551489.6284027,414838577.14488286,70800545.01616818,63535553.07459462,1463875375.6074414,249839769.34372064,224203188.28982857,72521423.82745886,957820193.4196819,112209872.38126183,1691726164.8640482,1937918333.2409906,1691726164.8640482,0.0,3248317034.793556,3214040490.104704,16475240.25706937,3197565249.8476343,34276544.68885208,12445157.314346485,2124016.3504850455,1906066.5922378385,2415394369.7522783,412235619.41713905,369935260.6782171,2175642.7148237657,28734605.802590456,3366296.1714378544,39740780.2060266,8800988.439779326,30939791.766247276,13491235.192482898,4208791.0,9282444.192482898,380400,110452.78940736938,3351357.694488287,0.31196482939400255,1.0,92818201.5705869,0
2055,3646776797.786185,2497978476.5392475,595713461.1560823,1902265015.3831651,1148798321.246937,462871782.54381955,61949489.874777004,70892188.73748574,1478067654.9299123,197820521.0957045,226376839.3575483,74925185.56734705,957944006.5072656,115929129.17232452,1744511782.4030192,1902265015.3831651,1744511782.4030192,0.0,3191072628.854313,3156608679.2169046,17871403.83468247,3138737275.382222,34463949.63740811,13886153.476314586,1858484.69624331,2126765.662124572,2438811630.634355,326403859.8079124,373521784.9399547,2247755.5670204116,28738320.195217967,3477873.8751697354,39820261.76643865,9434838.287639383,30385423.47879927,14408120.23524395,4809465.0,9598655.23524395,380400,114113.80673478752,3351847.0334197655,0.33380236745158276,1.0,95621358.22031686,0
2056,3671901900.1430306,2516886911.179564,648735978.5457113,1868150932.6338522,1155014988.9634666,515640007.6546207,54121943.69428386,78974027.19680662,1484877350.8180432,155853787.87698755,227419793.93882164,77327782.91905306,958040621.6982924,119646584.34612122,1803750967.5091782,1868150932.6338522,1803750967.5091782,0.0,3136561567.8711314,3101911118.2022276,19462079.35637134,3082449038.845856,34650449.668904,15469200.229638621,1623658.3108285158,2369220.8159041987,2450047628.849771,257158749.99702942,375242659.9990557,2319833.487571592,28741218.65094877,3589397.5303836367,39899902.28997152,10113182.285134282,29786720.004837245,15354718.996172443,5484222.0,9870496.996172443,380400,117773.05065628108,3352347.839475885,0.3571685331731936,1.0,98396084.27700606,0
2057,3702840660.2745457,2541633307.1471763,708644069.1807197,1832989237.966457,1161207353.1273696,573574333.4511027,47222644.08249609,87847091.64712098,1483615860.3643608,122146790.1249892,227226587.4771067,79729171.60859743,958116012.1197063,123362169.399066,1869851422.3080893,1832989237.966457,1869851422.3080893,0.0,3080527785.3138967,3045691564.7200756,21259322.07542159,3024432242.644654,34836220.593821086,17207230.00353308,1416679.3224748827,2635412.7494136295,2447966169.6011953,201542203.70623216,374923869.33722603,2391875.148257923,28743480.363591187,3700865.0819719797,39979702.094551474,10839147.199456472,29140554.89509501,16331044.966910008,6241241.0,10089803.966910008,380400,121430.45374095485,3352864.630639538,0.3821703304953172,1.0,101142386.79038258,0
2058,3737676005.3843107,2570296048.4279385,775885949.3004141,1794410099.1275244,1167379956.9563723,637142834.9993511,41160043.10308027,97583071.19798273,1473535561.1742191,95191821.80227175,225682716.1510335,82129305.16985361,958174839.3507786,127075812.43574019,1943265906.2567866,1794410099.1275244,1943265906.2567866,0.0,3019074640.748119,2984053242.0394278,23276578.479012422,2960776663.5604153,35021398.708691165,19114285.049980532,1234801.2930924082,2927492.1359394817,2431333675.9374614,157066505.9737484,372376481.64920527,2463879.1550956084,28745245.180523355,3812274.3730722056,40059661.49874057,11616081.232756397,28443580.265984178,17337113.998325802,7089532.0,10247581.998325802,380400,125085.94521919322,3353403.8603789434,0.4089222536299894,1.0,103860277.59619686,0
2059,3774715700.6734514,2601179386.5373707,850962021.3247393,1750217365.2126317,1173536314.1360805,706854390.9672934,35847726.02933968,108259904.32810625,1453823788.5420763,73729862.23552297,222663714.4350323,84528134.81229192,958220741.3595316,130787437.9642571,2024498335.46082,1750217365.2126317,2024498335.46082,0.0,2948593602.6646667,2913387513.2405844,25528860.63974218,2887858652.600842,35206089.42408241,21205631.7290188,1075431.7808801904,3247797.1298431875,2398809251.0944257,121654272.6886129,367395128.81780326,2535844.0443687574,28746622.24078595,3923623.138927713,40139780.82173805,12447570.596852306,27692210.22488575,18372945.382191584,8039024.0,10333921.382191584,380400,128739.45078122926,3353974.747139916,0.4375468113840887,1.0,106549775.29228142,0
