Year,ATS Total Power (kWh),CAV Total Power (kWh),ECAV Power (kWh),ICECAV Power (kWh),STI Power (kWh),ECAV Sensing Power (kWh),ECAV Computing Power (kWh),ECAV Communication Power (kWh),ICECAV Sensing Power (kWh),ICECAV Computing Power (kWh),ICECAV Communication Power (kWh),STI Sensing Power (kWh),STI Computing Power (kWh),STI Communication Power (kWh),Electricity Consumption (kWh),Gasoline Consumption (kWh),Clean Electricity (kWh),Fossil Electricity (kWh),ATS Emissions (kg CO2),CAV Emissions (kg CO2),ECAV Emissions (kg CO2),ICECAV Emissions (kg CO2),STI Emissions (kg CO2),ECAV Sensing Emissions (kg CO2),ECAV Computing Emissions (kg CO2),ECAV Communication Emissions (kg CO2),ICECAV Sensing Emissions (kg CO2),ICECAV Computing Emissions (kg CO2),ICECAV Communication Emissions (kg CO2),STI Sensing Emissions (kg CO2),STI Computing Emissions (kg CO2),STI Communication Emissions (kg CO2),Total Vehicles,Total EV,Total ICEV,Total CAV,Total ECAV,Total ICECAV,Total Infra,Total STI,Incremented Car Number,EV Fraction,Clean Energy Fraction,Cumulative New Cars,shock_active
2034,3297455451.4321184,2748700016.7341824,22694233.077938512,2726005783.656244,548755434.6979365,1191165.7769028621,21414357.865352537,88709.43568311137,143081495.02029994,2572268610.8738203,10655677.762123771,11365884.875333851,526149272.2670423,11240277.555560332,571449667.775875,2726005783.656244,229915329.44852766,341534338.3273473,4675574172.079931,4504965216.924421,7055673.891619786,4497909543.032802,170608955.1555097,370335.37303601025,6657758.611074228,27579.907509547316,236084466.7834949,4244243207.9418035,17581868.30750422,3533672.0520424778,163580662.57097507,3494620.5324921696,10594579.304577483,99277.10916374574,10495302.195413733,430884.82332555694,5664,425220.82332555694,171000,16605.938626853283,886589.8235035017,0.013145912777650067,0.4023369728140282,8863415.04400637,1
2035,3776068228.4761343,3185669575.8175864,28155717.49708248,3157513858.320504,590398652.6585486,1529197.825606581,26512636.04688914,113883.62458675903,171491396.97706833,2973251018.992314,12771442.351121843,12500024.85883636,565536743.9335783,12361883.866133874,618554370.1556311,3157513858.320504,261310657.44976968,357243712.7058614,5396359042.305255,5218385314.464725,8487448.235893365,5209897866.228831,177973727.84053043,460971.6441650418,7992146.748466606,34329.84326171721,282960805.01216274,4905864181.337317,21072879.87935104,3768091.2925677476,170479187.40232077,3726449.1456418606,10615768.463186638,105913.76929099369,10509854.69389564,516969.55920990976,7272,509697.55920990976,171000,18262.95514311022,886657.670929309,0.014066126672085573,0.4224538214547296,9749987.53594886,1
2036,3863910940.413766,3266929409.854316,30904558.168356158,3236024851.6859603,596981530.5594496,1933141.7800106597,28827449.93151354,143966.45683195753,202419811.59763893,3018530272.4899797,15074767.59834127,13633886.012424393,569864430.1188111,13483214.428214107,627886088.7278057,3236024851.6859603,278515521.5023912,349370567.2254145,5522481754.539614,5348450272.383258,9009267.101422908,5339441005.281835,174031482.15635607,563547.6341761446,8403750.504086738,41968.96316002458,333992689.1361042,4980574949.608466,24873366.53726309,3974537.349705736,166126331.0923951,3930613.714255257,10637000.000113012,113388.14013389943,10523611.859979108,610885.4301994543,9194,601691.4301994543,171000,19919.56427951966,886736.5545265935,0.015050755539131565,0.4435765125274661,10636602.406208567,0
2037,3882970081.9597516,3280356123.748698,33219288.37512256,3247136835.3735757,602613958.2110533,2394781.284582519,30646161.053020265,178346.0375197766,234086366.75235382,2995617404.392577,17433064.228644777,14767459.687157547,573242237.8354534,14604260.688442295,635833246.5861758,3247136835.3735757,296142728.7731979,339690517.8129779,5536505319.136085,5367113553.93548,9337775.569080276,5357775778.3664,169391765.20060462,673161.0237988075,8614482.367457889,50132.17782358049,386242505.14138377,4942768717.247752,28764555.97726388,4151058.9488541037,161135521.72398254,4105184.5277679833,10658274.00011324,121665.20701209917,10536608.793101136,714999.0014688598,11515,703484.0014688598,171000,21575.753399689896,907429.7394291125,0.016104308426870776,0.4657553381538394,11536179.661523007,0
2038,3859903183.9753633,3252398799.73192,35255938.060159065,3217142861.671761,607504384.2434435,2912078.477273071,32126988.981502946,216870.60138304727,265730342.2135853,2931622840.1719403,19789679.286235526,15900736.881036695,575878633.6181041,15725013.744302718,642760322.3036026,3217142861.671761,314337503.82970446,328422818.4738981,5481927256.110246,5317810104.28071,9524382.522304844,5308285721.758406,164117151.82953534,786697.2453035506,8679097.740289325,58587.536711967914,438455064.6524157,4837177686.283701,32652970.822288617,4295579.944096108,155573463.50115293,4248108.384286301,10679590.548113467,130522.80959848368,10549067.738514978,827129.1375098825,14253,812876.1375098825,171000,23231.50935139857,907514.8586129192,0.01723161001675173,0.48904310506153137,12428022.931217087,0
2039,3814000335.484061,3202184826.414401,37158309.66448968,3165026516.7499113,611815509.0696598,3490887.0764790135,33407446.49686313,259976.09114753225,297342647.2785543,2845539933.710219,22143935.76113797,17033708.22123758,577936336.5218697,16845464.326552622,648973818.7341496,3165026516.7499113,333244979.9882573,315728838.7458923,5390155521.409947,5231905017.99941,9611265.362056408,5222293752.637353,158250503.41053742,902943.1732487257,8641077.493815623,67244.69499205926,490615368.0096146,4695140890.6218605,36537494.00587765,4405891.74514068,149487410.56417772,4357201.101219028,10700949.729209691,140001.67221552844,10560948.056994157,947277.4210638899,17466,929811.4210638899,171000,24886.818440635412,907600.5879086405,0.01843782271792435,0.5134952603146079,13312132.060294326,0
2040,3635753127.8491836,3020078804.5700984,37516197.95681557,2982562606.6132827,615674323.2790853,4137247.2689958457,33070838.35145931,308112.3363604195,328913900.41773134,2629153571.2108536,24495134.984697804,18166363.945287764,579542356.5531904,17965602.78060715,653190521.2359008,2982562606.6132827,352180748.5739165,301009772.66198426,5082298609.700125,4930479423.506331,9251122.59441612,4921228300.911916,151819186.19379354,1020204.1724204245,8154940.973539878,75977.44845581791,542707935.6892567,4338103392.497909,40416972.724751376,4479645.302706018,142909401.30185482,4430139.589232706,10722351.628668113,150145.37853513972,10572206.250132969,1075445.477812371,21217,1054228.477812371,171000,26541.66640410107,907687.1170537509,0.019728470308179057,0.5391700233303384,14188507.062902091,0
2041,3413253542.4482203,2794073599.0250916,37157564.02175405,2756916035.0033374,619179943.4231292,4857904.440802793,31937877.896233458,361781.6847177932,360433602.2006784,2369639937.767595,26842495.035063997,19298693.88111471,580795830.4952065,19085419.04680797,656337507.4448832,2756916035.0033374,371571384.66171557,284766122.78316766,4702441660.686942,4557603340.026423,8691882.270916486,4548911457.7555065,144838320.66051883,1136359.0319887456,7470895.414307701,84627.82462003932,594715443.6311194,3909905897.316531,44290116.80785559,4514342.627490333,135859524.56808007,4464453.464948405,10743796.331925446,161000.57361672373,10582795.758308718,1211634.995250944,25577,1186057.995250944,171000,28196.038380056765,907774.7169582583,0.02110946322975159,0.5661285244968554,15057148.19323014,0
2042,3153725640.1847944,2531315911.728837,36040083.73017427,2495275827.998663,622409728.4559574,5660199.8010477675,29958353.07259859,421530.8565279183,391890314.4326585,2074200349.488013,29185164.077991463,20430687.425887533,581774138.390571,20204902.639498804,658449812.1861316,2495275827.998663,391405581.65957457,267044230.52655706,4262469398.910859,4125156119.926689,7951003.728895687,4117205116.1977935,137313278.98417008,1248728.2233128098,6609279.234065007,92996.27151787044,646619018.8138865,3422430576.6552215,48155520.728685915,4507327.816531366,128348434.99116747,4457516.176471227,10765283.924589299,172617.1808897131,10592666.74369958,1355847.7506702286,30625,1325222.7506702286,171000,29849.918877411306,907863.774492763,0.022587125655834202,0.5944349507216982,15918056.045773514,0
2043,2863606937.09299,2238182883.025189,34117507.90491672,2204065375.1202726,625424054.0678009,6551974.2842292655,27077589.832648586,487943.7880388612,423271819.81738615,1749271323.0455153,31522232.257371113,21562333.523568705,582537677.9194069,21324042.624825243,659541561.9727175,2204065375.1202726,411657283.6846724,247884278.28804514,3772999726.603012,3643758127.490151,7050258.541701541,3636707868.9484496,129241599.1128612,1353941.5830468459,5595485.154963797,100831.80369089695,698398502.6986871,2886297683.0251,52011683.224662334,4455777.559346588,120379285.939065,4406535.614449619,10786814.492438477,185048.63553648093,10601765.85690199,1508085.6525849411,36448,1471637.6525849411,171000,31503.291742923422,907954.8421854377,0.024168224451742597,0.6241566982577831,16771231.697105775,0
2044,2548619683.113831,1920349643.7303238,31341914.975469615,1889007728.7548542,628270039.383507,7542012.243169445,23238228.057809215,561674.674490953,454564420.4848826,1400590628.8153276,33852679.45464392,22693620.64108575,583133591.1452515,22442827.59716976,659611954.3589766,1889007728.7548542,432286280.5422655,227325673.81671116,3243494177.770133,3122879731.5792546,6016979.133745242,3116862752.4455094,120614446.1908783,1447905.4751159707,4461244.101979324,107829.55664994674,750031293.8000562,2310974537.5452905,55856921.10016246,4356691.094766053,111949210.91621442,4308544.179897832,10808388.121423354,198352.13604910392,10610035.985374246,1668350.8020011403,43144,1625206.8020011403,171000,33156.14012638781,908048.7092179358,0.02586000016336458,0.6553645331706722,17616676.906326592,0
2045,2213840626.483991,1582856170.5922964,27660540.68626544,1555195629.906031,630984455.8916949,8639562.869261928,18377565.48805487,643412.328948641,485753715.7705011,1033266480.9233569,36175433.21217297,23824536.743025765,583598673.4945432,23561245.654125907,658644996.5779604,1555195629.906031,453235199.2428897,205409797.33507067,2682374743.9897723,2570957021.3137035,4884231.968753019,2566072789.3449507,111417722.67606899,1525553.3013876867,3245066.460655968,113612.20670936487,801493631.0213268,1704889693.5235388,59689464.800085396,4206879.587816482,103050454.8097737,4160388.2784788082,10830004.897666203,212588.9161870784,10617415.98147912,1836645.58291848,50820,1785825.58291848,171000,34808.44644366294,908146.5028479826,0.0276702001748001,0.6881327598292059,18454394.39843487,0
2046,1863761851.0909865,1230165853.0542262,23018988.40386223,1207146864.650364,633595998.0367604,9855259.867619546,12429779.863170424,733948.6730722609,516823147.9501246,651834456.2701494,38489260.43008997,24955069.264748055,583961644.4021043,24679284.369908065,656614986.4406227,1207146864.650364,474430196.90283245,182184789.53779024,2097117627.3490806,1995484721.6457407,3692394.972640383,1991792326.6731005,101632905.70333971,1580847.5746552504,1993817.2726172695,117730.1253678635,852758194.1177056,1075526852.8457463,63507279.70964845,4002954.8943857118,93671233.59962077,3958717.209333206,10851664.907461535,227824.5402225843,10623840.367238946,2012972.795875081,59598,1953374.795875081,171000,36460.192337387794,908249.833298834,0.02960711418703611,0.7225393978206662,19284388.264888644,0
2047,1502350735.9962702,866223680.4587811,17357283.826674834,848866396.6321063,636127055.5374892,11200284.739384105,5322882.662871367,834116.4244193629,547755365.5810635,260318162.1529506,40792868.89809211,26085205.083801847,584244919.6866022,25796930.767085034,653484339.364164,848866396.6321063,495776590.1018899,157707749.26227406,1494356726.777169,1403119054.2434742,2489499.800498937,1400629554.4429753,91237672.53369479,1606421.0796263528,763444.0653054699,119634.65556711447,903796353.2087548,429524967.55236846,67308233.68185198,3741317.6796878506,83796383.43915647,3699971.414850459,10873368.237276457,244129.22533164706,10629239.011944806,2197335.854808029,69611,2127724.854808029,171000,38111.35863522208,908361.000744231,0.03167961218012864,0.7586663677116996,20106664.52974852,0
2048,1495908173.4793005,857313076.7145127,18396562.24708946,838916514.4674232,638595096.7647878,12686599.52875486,4765156.288569915,944806.4297646848,578531886.2381977,217299746.0507631,43084882.17846244,27214930.489527024,584465994.988744,26914171.286516745,656991659.0118773,838916514.4674232,523359349.33739567,133632309.6744816,1466729184.1886108,1386522823.0104816,2310574.1392334383,1384212248.8712482,80206361.17812923,1593413.3993208322,598494.8025556883,118665.93735691767,954577612.2930261,358544580.9837591,71090055.59446302,3418144.854758688,73407846.26736382,3380370.056006711,10895114.97375101,261578.1964360718,10633536.777314935,2389739.0769735756,81005,2308734.0769735756,171000,39761.92530543202,908483.2910011467,0.03389718503273764,0.7965996860972846,20921231.949760124,0
2049,1495888568.476658,854874819.9545088,19646168.31297323,835228651.6415355,641013748.5221492,14344576.708361713,4233310.99280576,1068280.611805758,609839092.8770546,179973141.6413455,45416417.12313541,28344231.150706105,584638525.6160794,28030991.75536368,660659916.8351225,835228651.6415355,552595556.4863126,108064360.34880988,1448737322.0775278,1380227019.464278,2099744.255744505,1378127275.2085335,68510302.61324981,1533120.4571111917,452448.04474439175,114175.75388892181,1006234503.2471399,296955683.70822006,74937088.25317343,3029376.293334961,62485028.44387558,2995897.876039268,10916905.203698512,280667.4651613295,10636237.73853718,2594732.316534619,94111,2500621.316534619,171000,41411.871409628664,929219.9693766143,0.03626998798502928,0.8364296704021489,21746338.347867332,0
2050,1501721663.4446352,858328024.5979002,21126775.174198672,837201249.4237015,643393638.8467349,16174192.713870477,3748045.244687264,1204537.2156409323,640942795.898603,148525656.93892086,47732796.58617776,29473092.081124846,584773169.4125819,29147377.353028107,664520414.0209335,837201249.4237015,583615820.4187804,80904593.6021531,1439342832.9627476,1383224780.2387707,1842718.6896631864,1381382061.5491076,56118052.723976776,1410744.7520179204,326911.84362690675,105062.09401835938,1057555613.2326949,245067333.9492194,78759114.3671933,2570700.789507161,51005060.62118462,2542291.3132849955,10938739.014105909,301096.51064672275,10637642.503459182,2807953.3816864104,108974,2698979.3816864104,171000,43061.175052450875,929348.6690203156,0.03880888714398133,0.8782511539222564,22563556.880846627,0
2051,1512630647.454455,866887592.6227562,22854690.23449009,844032902.3882662,645743054.8316988,18191452.958363995,3308469.0671298285,1354768.2089962666,671817674.2529866,122183093.29685342,50032134.838426255,30601497.60288747,584878244.6539365,30263312.574874725,668597745.0661888,844032902.3882662,616556578.1699089,52041166.89627988,1437171569.7338765,1394176024.0498574,1521735.1092180691,1392654288.9406393,42995545.68401914,1211242.5226685216,220287.9796469812,90204.6069025664,1108499162.5174277,201602103.93980813,82553022.48340331,2037541.214480845,38942980.6475602,2015023.8219780903,10960616.49213412,322959.3819273911,10637657.110206725,3029404.7095323736,125798,2903606.7095323736,171000,44709.81332796765,929478.0659368522,0.041525509244060024,0.9221637116183693,23372886.663229473,0
2052,1527890453.4361417,879821997.3759122,24846855.29228217,854975142.08363,648068456.0602295,20413841.293238662,2912738.336023453,1520275.6630200553,702436048.9426072,100226722.59324582,52312370.54777691,31729431.30731982,584960243.5593438,31378781.193565845,672915311.3525116,854975142.08363,651564985.1777459,21350326.17476571,1440931097.0807047,1411824911.5788822,1115927.1408928002,1410708984.4379895,29106185.501822434,916830.6926985303,130817.51091845943,68278.93727581057,1159019480.7553017,165374092.2788556,86315411.4038319,1425038.82863318,26271856.315511134,1409290.357678115,10982537.72511839,346356.73593163886,10636180.989186745,3259088.802554257,144809,3114279.802554257,171000,46357.76226255623,929608.3500380199,0.04443229489114423,0.9682718971992879,24174326.956519015,0
2053,1546841527.809589,896466652.474479,27121275.215834826,869345377.2586441,650374875.3351101,22860414.209792603,2558382.23830454,1702478.767737681,732767735.1947585,82006386.29381691,54571255.77006863,32856876.01327983,585024233.1039976,32493766.21783263,677496150.5509449,869345377.2586441,677496150.5509449,0.0,1454744756.9932911,1435233510.7332377,813638.2564750448,1434419872.4767628,19511246.260053303,685812.4262937781,76751.4671491362,51074.36303213043,1209066763.0713515,135310537.3847979,90042572.02061324,985706.2803983948,17550726.993119925,974812.9865349788,11004502.800568625,371396.3046354186,10633106.495933201,3497008.256086388,166257,3330751.256086388,171000,48004.99675399239,929739.7924084943,0.04754255553352433,1.0,24967877.231488936,0
2054,1568895096.6886795,916228865.2535248,29697198.895059653,886531666.3584651,652666231.4351546,25551747.50199113,2242541.533189441,1902909.859879082,762780131.9362595,66945171.80969668,56806362.61250886,33983813.72268002,585074167.8639855,33608249.8484891,682363430.3302143,886531666.3584651,682363430.3302143,0.0,1483248152.4013736,1463668165.458319,890915.9668517895,1462777249.4914672,19579986.943054635,766552.4250597339,67276.24599568323,57087.29579637246,1258587217.694828,110459533.48599952,93730498.31063962,1019514.4116804005,17552225.035919566,1008247.495454673,11026511.806169763,398193.39674936846,10628318.40942039,3743165.798579931,190417,3552748.798579931,171000,49651.4905064673,929872.7800939009,0.050870534420871034,1.0,25753537.256163552,0
2055,1593532652.837747,938587079.6348556,32595713.219226096,905991366.4156295,654945573.2028915,28510283.917131335,1962188.988701967,2123240.313392796,792437671.4587083,54538652.70821046,59015042.24871079,35110225.57301019,585113134.1984018,34722213.4314795,687541286.4221176,905991366.4156295,687541286.4221176,0.0,1515511993.178452,1495863625.9823654,977871.3965767828,1494885754.5857885,19648367.196086742,855308.51751394,58865.66966105901,63697.20940178388,1307522157.9068687,89988776.96854725,97374819.71037279,1053306.7671903057,17553394.025952052,1041666.402944385,11048564.829782102,426871.43728054315,10621693.392501554,3997564.3505769656,217593,3779971.3505769656,171000,51297.21596122152,930007.8657977767,0.05443147183033201,1.0,26531307.220046617,0
2056,1620302161.2020998,963086891.1704516,35840201.65459174,927246689.5158598,657215270.0316483,31760633.21301991,1714265.5560314492,2365302.8855403736,821701347.7636821,44350951.958931796,61194389.79324588,36236091.78663058,585143540.8372858,35835637.40773189,693055471.68624,927246689.5158598,693055471.68624,0.0,1550748701.851756,1531032243.7508066,1075206.0496377521,1529957037.7011688,19716458.100949448,952818.9963905973,51427.96668094348,70959.0865662112,1355807223.8100755,73179070.73223746,100970743.1588557,1087082.7535989173,17554306.225118574,1075069.1222319566,11070661.959441666,457562.54903067276,10613099.410410985,4260207.111039307,248122,4012085.111039307,171000,52942.14422246074,930145.8388774991,0.05824167485845525,1.0,27301187.909507915,0
2057,1648812944.1298964,989335783.6164026,39455873.07670045,949879910.5397022,659477160.5134939,35329081.267586365,1495736.6501931273,2631055.1589209577,850529514.0388557,36009092.80893337,63341303.691913135,37361391.61658686,585167267.6373353,36948501.259571835,698933033.5901945,949879910.5397022,698933033.5901945,0.0,1588269843.3982143,1568485528.5828094,1183676.1923010135,1567301852.3905084,19784314.815404817,1059872.438027591,44872.09950579382,78931.65476762873,1403373698.1641119,59415003.134740055,104513151.09165667,1120841.7484976056,17555018.029120058,1108455.037787155,11092803.28336055,490408.1811193527,10602395.10224119,4531097.683650285,282372,4248725.683650285,171000,54586.24497818949,930287.8267668672,0.06231859209854712,1.0,28063180.955357444,0
2058,1678728739.1622012,1016996070.7338545,43470866.69183493,973525204.0420196,661732668.4283465,39244510.41693195,1303708.1932918143,2922648.081611161,878876427.3326285,29196399.369788893,65452377.33960218,38486103.28867622,585185781.6862414,38060783.45342887,705203535.1201814,973525204.0420196,705203535.1201814,0.0,1627472692.7229378,1607620712.6700873,1304126.0007550477,1606316586.6693323,19851980.052850395,1177335.3125079584,39111.245798754426,87679.44244833483,1450146105.098837,48174058.96015167,107996422.61034359,1154583.0986602865,17555573.450587243,1141823.503602866,11114988.88992727,525559.7911111023,10589429.09881616,4810240.2614990845,320751,4489489.2614990845,171000,56229.48641556793,930435.4398655538,0.06668089354544543,1.0,28817289.1822664,0
2059,1709761200.836894,1045778307.5971172,47916232.98784976,997862074.6092675,663982893.2397768,43538362.79060293,1135446.9606061743,3242423.2366406564,906692331.8103596,23645837.518290862,67523905.28061694,39610203.939471774,585200227.9217594,39172461.37854572,711899126.2276267,997862074.6092675,711899126.2276267,0.0,1667829396.89212,1647909910.0949266,1437486.9896354927,1646472423.1052911,19919486.797193304,1306150.8837180878,34063.40881818523,97272.69709921969,1496042347.4870932,39015631.90517992,111414443.71301794,1188306.1181841532,17556006.83765278,1175173.8413563715,11137218.867707126,563179.5895194203,10574039.278187698,5097639.89699491,363709,4733930.89699491,171000,57871.83513036331,930590.978524087,0.07134855609362661,1.0,29563517.101857536,0
